seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
15	78062041	78062441	401	*	Intron (ENST00000300584/ENSG00000167202, intron 1 of 12)	15	78024416	78066123	41708	2	ENSG00000167202	ENST00000435468	3682	23102	TBC1D2B	TBC1 domain family member 2B
5	72467686	72468086	401	*	Intron (ENST00000318442/ENSG00000178175, intron 1 of 4)	5	72439903	72442387	2485	2	ENSG00000261269	ENST00000564956	-25299	NA	NA	NA
X	118974973	118975373	401	*	Promoter (<=1kb)	23	118975362	119017987	42626	1	ENSG00000175556	ENST00000439603	0	79836	LONRF3	LON peptidase N-terminal domain and ring finger 3
2	10407856	10408256	401	*	Intron (ENST00000423674/ENSG00000115756, intron 3 of 3)	2	10420021	10427000	6980	1	ENSG00000115756	ENST00000422133	-11765	3241	HPCAL1	hippocalcin like 1
19	15380221	15380621	401	*	Promoter (<=1kb)	19	15353521	15379815	26295	2	ENSG00000105127	ENST00000598597	-406	10270	AKAP8	A-kinase anchoring protein 8
19	2168929	2169329	401	*	Intron (ENST00000686010/ENSG00000104885, intron 1 of 27)	19	2118821	2164468	45648	2	ENSG00000065000	ENST00000643010	-4461	8943	AP3D1	adaptor related protein complex 3 subunit delta 1
2	178761765	178762165	401	*	Intron (ENST00000659121/ENSG00000237298, intron 9 of 12)	2	178758754	178774319	15566	1	ENSG00000237298	ENST00000610005	3011	100506866	TTN-AS1	TTN antisense RNA 1
2	28445866	28446266	401	*	Distal Intergenic	2	28448167	28450184	2018	2	ENSG00000227938	ENST00000439700	3918	NA	NA	NA
2	221434235	221434635	401	*	Promoter (<=1kb)	2	221425915	221434249	8335	2	ENSG00000116106	ENST00000424339	0	2043	EPHA4	EPH receptor A4
16	57824923	57825323	401	*	Intron (ENST00000565684/ENSG00000140859, intron 1 of 4)	16	57830536	57830642	107	2	ENSG00000206833	ENST00000384106	5319	106480706	RNU6-20P	RNA, U6 small nuclear 20, pseudogene
8	30804381	30804781	401	*	Intron (ENST00000518564/ENSG00000104695, intron 1 of 2)	8	30794198	30810276	16079	2	ENSG00000104695	ENST00000520056	5495	5516	PPP2CB	protein phosphatase 2 catalytic subunit beta
19	29676611	29677011	401	*	Distal Intergenic	19	29666874	29674223	7350	1	ENSG00000166289	ENST00000586888	9737	79156	PLEKHF1	pleckstrin homology and FYVE domain containing 1
12	4648875	4649275	401	*	Promoter (<=1kb)	12	4615508	4649047	33540	2	ENSG00000111254	ENST00000545990	0	10566	AKAP3	A-kinase anchoring protein 3
2	44549070	44549470	401	*	Intron (ENST00000378494/ENSG00000143919, intron 3 of 10)	2	44676594	44743657	67064	1	ENSG00000143919	ENST00000477830	-127124	79823	CAMKMT	calmodulin-lysine N-methyltransferase
3	43181403	43181803	401	*	Distal Intergenic	3	43079229	43106085	26857	2	ENSG00000144647	ENST00000687440	-75318	84892	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
5	17379622	17380022	401	*	Exon (ENST00000505158/ENSG00000250822, exon 3 of 3)	5	17367588	17375653	8066	2	ENSG00000249199	ENST00000653016	-3969	NA	NA	NA
8	128324393	128324793	401	*	Promoter (1-2kb)	8	128323131	128388636	65506	1	ENSG00000286034	ENST00000652078	1262	NA	NA	NA
19	17797430	17797830	401	*	Promoter (2-3kb)	19	17795157	17812233	17077	1	ENSG00000179913	ENST00000595387	2273	10331	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3
6	143427161	143427561	401	*	3' UTR	6	143436216	143436710	495	1	ENSG00000218896	ENST00000402141	-8655	106478982	TUBB8P2	tubulin beta 8 class VIII pseudogene 2
13	110320045	110320445	401	*	Intron (ENST00000400163/ENSG00000134871, intron 3 of 4)	13	110307357	110448678	141322	1	ENSG00000134871	ENST00000650540	12688	1284	COL4A2	collagen type IV alpha 2 chain
9	130127121	130127521	401	*	Promoter (2-3kb)	9	130129591	130133236	3646	1	ENSG00000148358	ENST00000415344	-2070	57720	GPR107	G protein-coupled receptor 107
5	171512428	171512828	401	*	Distal Intergenic	5	171419647	171457626	37980	1	ENSG00000156427	ENST00000274625	92781	8817	FGF18	fibroblast growth factor 18
9	75956106	75956506	401	*	Intron (ENST00000545128/ENSG00000099139, intron 2 of 36)	9	75890673	76362975	472303	1	ENSG00000099139	ENST00000674117	65433	5125	PCSK5	proprotein convertase subtilisin/kexin type 5
6	12545844	12546244	401	*	Distal Intergenic	6	12514110	12514724	615	1	ENSG00000212802	ENST00000391491	31734	653232	RPL15P3	ribosomal protein L15 pseudogene 3
22	29344050	29344450	401	*	Intron (ENST00000357586/ENSG00000100280, intron 11 of 22)	22	29331457	29340837	9381	2	ENSG00000100280	ENST00000472057	-3213	162	AP1B1	adaptor related protein complex 1 subunit beta 1
9	419605	420005	401	*	Promoter (<=1kb)	9	420116	426953	6838	1	ENSG00000107099	ENST00000493666	-111	81704	DOCK8	dedicator of cytokinesis 8
22	35589308	35589708	401	*	Distal Intergenic	22	35603958	35604880	923	2	ENSG00000288777	ENST00000686429	15172	NA	NA	NA
15	101348937	101349337	401	*	Intron (ENST00000676598/ENSG00000140479, intron 3 of 11)	15	101334437	101337428	2992	1	ENSG00000259764	ENST00000558696	14500	105371027	PCSK6-AS1	PCSK6 antisense RNA 1
7	5495213	5495613	401	*	Promoter (<=1kb)	7	5495819	5495917	99	2	ENSG00000207973	ENST00000385238	304	693174	MIR589	microRNA 589
12	11875359	11875759	401	*	Intron (ENST00000396373/ENSG00000139083, intron 5 of 7)	12	11885937	11891610	5674	1	ENSG00000139083	ENST00000266427	-10178	2120	ETV6	ETS variant transcription factor 6
2	174971845	174972245	401	*	Intron (ENST00000409900/ENSG00000128656, intron 1 of 12)	2	174824516	174975931	151416	2	ENSG00000128656	ENST00000651063	3686	1123	CHN1	chimerin 1
1	222521546	222521946	401	*	Promoter (1-2kb)	1	222510169	222519732	9564	2	ENSG00000267305	ENST00000612210	-1814	NA	NA	NA
20	47878503	47878903	401	*	Distal Intergenic	20	47873191	47873273	83	1	ENSG00000251770	ENST00000515961	5312	100873728	RNA5SP486	RNA, 5S ribosomal pseudogene 486
17	47821580	47821980	401	*	Promoter (<=1kb)	17	47807372	47821794	14423	2	ENSG00000006025	ENST00000007414	0	114881	OSBPL7	oxysterol binding protein like 7
8	95269558	95269958	401	*	Promoter (<=1kb)	8	95244913	95269201	24289	2	ENSG00000156172	ENST00000286688	-357	157657	CFAP418	cilia and flagella associated protein 418
2	236045585	236045985	401	*	Promoter (<=1kb)	2	236045937	236125482	79546	1	ENSG00000157985	ENST00000453371	0	116987	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
6	27672158	27672558	401	*	Distal Intergenic	6	27679971	27680555	585	2	ENSG00000287674	ENST00000668507	7997	NA	NA	NA
14	68795908	68796308	401	*	Promoter (<=1kb)	14	68788605	68796249	7645	2	ENSG00000185650	ENST00000336440	0	677	ZFP36L1	ZFP36 ring finger protein like 1
20	33789575	33789975	401	*	Promoter (2-3kb)	20	33787088	33792269	5182	1	ENSG00000131061	ENST00000493497	2487	84905	ZNF341	zinc finger protein 341
19	17255137	17255537	401	*	Promoter (<=1kb)	19	17235940	17255448	19509	2	ENSG00000269095	ENST00000594059	0	NA	NA	NA
2	128489833	128490233	401	*	Distal Intergenic	2	128518788	128519177	390	2	ENSG00000227653	ENST00000427740	28944	NA	NA	NA
14	74251547	74251947	401	*	Intron (ENST00000261980/ENSG00000119614, intron 3 of 4)	14	74239449	74262738	23290	1	ENSG00000119614	ENST00000261980	12098	338917	VSX2	visual system homeobox 2
3	126954381	126954781	401	*	Promoter (2-3kb)	3	126957010	126960406	3397	1	ENSG00000159685	ENST00000510044	-2229	84303	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6
8	141206490	141206890	401	*	Distal Intergenic	8	141192331	141193070	740	1	ENSG00000105339	ENST00000520725	14159	22898	DENND3	DENN domain containing 3
11	67055062	67055462	401	*	Promoter (1-2kb)	11	67056847	67072017	15171	1	ENSG00000173156	ENST00000308831	-1385	29984	RHOD	ras homolog family member D
12	124369803	124370203	401	*	Intron (ENST00000404621/ENSG00000196498, intron 20 of 46)	12	124354837	124356850	2014	2	ENSG00000196498	ENST00000536195	-12953	9612	NCOR2	nuclear receptor corepressor 2
2	218284314	218284714	401	*	Promoter (1-2kb)	2	218274201	218285934	11734	2	ENSG00000135926	ENST00000396809	1220	64114	TMBIM1	transmembrane BAX inhibitor motif containing 1
2	43773853	43774253	401	*	Promoter (<=1kb)	2	43774039	43810010	35972	1	ENSG00000138036	ENST00000260605	0	51626	DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1
6	12241837	12242237	401	*	Distal Intergenic	6	12290361	12297194	6834	1	ENSG00000078401	ENST00000379375	-48124	1906	EDN1	endothelin 1
6	13355455	13355855	401	*	Distal Intergenic	6	13323711	13328583	4873	2	ENSG00000145979	ENST00000607230	-26872	51256	TBC1D7	TBC1 domain family member 7
8	134017252	134017652	401	*	Distal Intergenic	8	133962992	133963259	268	2	ENSG00000271240	ENST00000605278	-53993	NA	NA	NA
7	105718447	105718847	401	*	Intron (ENST00000419735/ENSG00000146776, intron 3 of 11)	7	105613733	105691637	77905	2	ENSG00000146776	ENST00000472195	-26810	222255	ATXN7L1	ataxin 7 like 1
9	110744748	110745148	401	*	Intron (ENST00000416899/ENSG00000030304, intron 6 of 13)	9	110728273	110768018	39746	1	ENSG00000030304	ENST00000634612	16475	4593	MUSK	muscle associated receptor tyrosine kinase
11	67354584	67354984	401	*	Promoter (<=1kb)	11	67353629	67354348	720	1	ENSG00000274251	ENST00000613900	955	NA	NA	NA
6	43053687	43054087	401	*	Promoter (<=1kb)	6	43037617	43053851	16235	2	ENSG00000044090	ENST00000265348	0	9820	CUL7	cullin 7
17	75549344	75549744	401	*	Intron (ENST00000580578/ENSG00000073350, intron 2 of 5)	17	75546148	75559345	13198	1	ENSG00000073350	ENST00000583658	3196	3993	LLGL2	LLGL scribble cell polarity complex component 2
9	97876780	97877180	401	*	Distal Intergenic	9	97853226	97856717	3492	1	ENSG00000178919	ENST00000375123	23554	2304	FOXE1	forkhead box E1
17	64362855	64363255	401	*	Exon (ENST00000563924/ENSG00000261371, exon 6 of 16)	17	64363286	64370245	6960	2	ENSG00000261371	ENST00000568702	6990	5175	PECAM1	platelet and endothelial cell adhesion molecule 1
22	38873890	38874290	401	*	Promoter (1-2kb)	22	38869572	38872249	2678	2	ENSG00000183741	ENST00000469420	-1641	23466	CBX6	chromobox 6
7	27160764	27161164	401	*	Promoter (2-3kb)	7	27158344	27158976	633	1	ENSG00000270182	ENST00000602610	2420	NA	NA	NA
9	117783134	117783534	401	*	Promoter (<=1kb)	9	117783415	117871229	87815	1	ENSG00000284977	ENST00000697640	0	105376244	LOC105376244	uncharacterized LOC105376244
4	1323945	1324345	401	*	Intron (ENST00000505177/ENSG00000090316, intron 5 of 9)	4	1329057	1340113	11057	1	ENSG00000090316	ENST00000512289	-4712	10296	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
7	99678999	99679399	401	*	Promoter (<=1kb)	7	99666716	99679953	13238	2	ENSG00000106258	ENST00000480723	554	1577	CYP3A5	cytochrome P450 family 3 subfamily A member 5
2	232781744	232782144	401	*	Promoter (<=1kb)	2	232782665	232782766	102	1	ENSG00000252452	ENST00000516643	-521	106479614	RNU6-107P	RNA, U6 small nuclear 107, pseudogene
2	231706888	231707288	401	*	Promoter (<=1kb)	2	231706895	231713013	6119	1	ENSG00000187514	ENST00000466801	0	5757	PTMA	prothymosin alpha
9	107361870	107362270	401	*	Distal Intergenic	9	107306542	107332189	25648	1	ENSG00000119318	ENST00000457811	55328	5887	RAD23B	RAD23 homolog B, nucleotide excision repair protein
8	130096505	130096905	401	*	Intron (ENST00000524124/ENSG00000153317, intron 18 of 23)	8	130082738	130084768	2031	2	ENSG00000280543	ENST00000626977	-11737	100507117	ASAP1-IT2	ASAP1 intronic transcript 2
9	95038083	95038483	401	*	Intron (ENST00000375315/ENSG00000148120, intron 13 of 16)	9	95048768	95082728	33961	1	ENSG00000148120	ENST00000489562	-10285	84909	AOPEP	aminopeptidase O (putative)
19	10114552	10114952	401	*	Promoter (1-2kb)	19	10115062	10116688	1627	2	ENSG00000130811	ENST00000590158	1736	8666	EIF3G	eukaryotic translation initiation factor 3 subunit G
16	56912194	56912594	401	*	Intron (ENST00000566786/ENSG00000070915, intron 25 of 25)	16	56907026	56913978	6953	1	ENSG00000070915	ENST00000563352	5168	6559	SLC12A3	solute carrier family 12 member 3
16	84827913	84828313	401	*	Promoter (<=1kb)	16	84828263	84829242	980	1	ENSG00000260859	ENST00000562393	0	NA	NA	NA
1	218377211	218377611	401	*	Intron (ENST00000366930/ENSG00000092969, intron 1 of 6)	1	218347038	218434312	87275	1	ENSG00000092969	ENST00000488793	30173	7042	TGFB2	transforming growth factor beta 2
7	140231851	140232251	401	*	Distal Intergenic	7	140241870	140242032	163	1	ENSG00000199283	ENST00000362413	-9619	106481612	RNU1-58P	RNA, U1 small nuclear 58, pseudogene
8	126824489	126824889	401	*	Promoter (<=1kb)	8	126823905	127007923	184019	1	ENSG00000253438	ENST00000643101	584	100750225	PCAT1	prostate cancer associated transcript 1
2	46913985	46914385	401	*	Promoter (<=1kb)	2	46905466	46914118	8653	2	ENSG00000180398	ENST00000412438	0	90411	MCFD2	multiple coagulation factor deficiency 2, ER cargo receptor complex subunit
21	41678330	41678730	401	*	Promoter (<=1kb)	21	41679181	41697336	18156	1	ENSG00000227702	ENST00000413718	-451	NA	NA	NA
6	44043134	44043534	401	*	Intron (ENST00000687843/ENSG00000237686, intron 1 of 4)	6	44058792	44089288	30497	1	ENSG00000231881	ENST00000665400	-15258	NA	NA	NA
X	115940738	115941138	401	*	Intron (ENST00000664453/ENSG00000235244, intron 1 of 3)	23	115694913	115969022	274110	2	ENSG00000235244	ENST00000664453	27884	642776	DANT2	DXZ4 associated non-coding transcript 2, distal
13	98706712	98707112	401	*	Intron (ENST00000376503/ENSG00000088386, intron 15 of 22)	13	98720527	98726567	6041	2	ENSG00000088386	ENST00000376494	19455	6564	SLC15A1	solute carrier family 15 member 1
19	10106105	10106505	401	*	Promoter (<=1kb)	19	10106362	10112012	5651	1	ENSG00000130810	ENST00000253107	0	56342	PPAN	peter pan homolog
22	42070696	42071096	401	*	Promoter (<=1kb)	22	42058334	42070812	12479	2	ENSG00000198951	ENST00000396398	0	4668	NAGA	alpha-N-acetylgalactosaminidase
8	100900415	100900815	401	*	Promoter (2-3kb)	8	100897853	100898136	284	2	ENSG00000275041	ENST00000614973	-2279	NA	NA	NA
11	64659786	64660186	401	*	Promoter (1-2kb)	11	64657633	64661250	3618	2	ENSG00000110076	ENST00000496291	1064	9379	NRXN2	neurexin 2
6	150720800	150721200	401	*	Promoter (<=1kb)	6	150721088	150843665	122578	1	ENSG00000120278	ENST00000358517	0	57480	PLEKHG1	pleckstrin homology and RhoGEF domain containing G1
9	110291926	110292326	401	*	Distal Intergenic	9	110243810	110256507	12698	2	ENSG00000136810	ENST00000374517	-35419	7295	TXN	thioredoxin
2	37588270	37588670	401	*	Intron (ENST00000690322/ENSG00000289545, intron 2 of 2)	2	37599891	37613087	13197	1	ENSG00000236213	ENST00000692480	-11221	105374464	LINC03063	long intergenic non-protein coding RNA 3063
8	143977027	143977427	401	*	Promoter (<=1kb)	8	143915153	143976734	61582	2	ENSG00000178209	ENST00000527303	-293	5339	PLEC	plectin
11	69949400	69949800	401	*	Distal Intergenic	11	69921638	69926813	5176	2	ENSG00000260679	ENST00000562094	-22587	NA	NA	NA
2	216539913	216540313	401	*	Intron (ENST00000446558/ENSG00000197756, intron 3 of 3)	2	216529025	216529583	559	1	ENSG00000197756	ENST00000624436	10888	6168	RPL37A	ribosomal protein L37a
14	55699103	55699503	401	*	Intron (ENST00000554294/ENSG00000126777, intron 4 of 4)	14	55679663	55684253	4591	1	ENSG00000126777	ENST00000553710	19440	3895	KTN1	kinectin 1
17	17387016	17387416	401	*	Distal Intergenic	17	17383377	17384012	636	2	ENSG00000215030	ENST00000392730	-3004	388344	RPL13P12	ribosomal protein L13 pseudogene 12
16	56329968	56330368	401	*	Promoter (1-2kb)	16	56328661	56356347	27687	1	ENSG00000087258	ENST00000562316	1307	2775	GNAO1	G protein subunit alpha o1
8	124138105	124138505	401	*	Intron (ENST00000669903/ENSG00000253868, intron 1 of 3)	8	124141888	124143512	1625	1	ENSG00000250727	ENST00000507871	-3383	NA	NA	NA
10	79071133	79071533	401	*	Promoter (2-3kb)	10	79068966	79316519	247554	1	ENSG00000108175	ENST00000334512	2167	57178	ZMIZ1	zinc finger MIZ-type containing 1
2	149422428	149422828	401	*	Intron (ENST00000409381/ENSG00000187123, intron 1 of 4)	2	149439897	149440427	531	1	ENSG00000223604	ENST00000421941	-17069	100270939	RPL17P13	ribosomal protein L17 pseudogene 13
11	34251065	34251465	401	*	Intron (ENST00000435224/ENSG00000166016, intron 1 of 16)	11	34173174	34242545	69372	2	ENSG00000166016	ENST00000530814	-8520	25841	ABTB2	ankyrin repeat and BTB domain containing 2
20	50331831	50332231	401	*	Distal Intergenic	20	50299876	50321486	21611	2	ENSG00000233077	ENST00000689787	-10345	101927586	LINC01271	long intergenic non-protein coding RNA 1271
1	150236022	150236422	401	*	Promoter (<=1kb)	1	150218417	150236112	17696	2	ENSG00000143401	ENST00000583931	0	81611	ANP32E	acidic nuclear phosphoprotein 32 family member E
11	35598561	35598961	401	*	Distal Intergenic	11	35579430	35585310	5881	2	ENSG00000254669	ENST00000527684	-13251	NA	NA	NA
20	47334118	47334518	401	*	Intron (ENST00000311275/ENSG00000101040, intron 2 of 21)	20	47310157	47348072	37916	2	ENSG00000101040	ENST00000441977	13554	23613	ZMYND8	zinc finger MYND-type containing 8
2	203759656	203760056	401	*	Distal Intergenic	2	203764295	203765593	1299	2	ENSG00000224791	ENST00000415349	5537	344462	KRT18P39	keratin 18 pseudogene 39
20	33359371	33359771	401	*	Exon (ENST00000461710/ENSG00000101391, exon 4 of 4)	20	33350863	33354060	3198	1	ENSG00000293474	ENST00000420264	8508	NA	NA	NA
13	24162195	24162595	401	*	Promoter (<=1kb)	13	24162416	24162504	89	1	ENSG00000252695	ENST00000516886	0	100313842	MIR2276	microRNA 2276
11	117089973	117090373	401	*	Intron (ENST00000445177/ENSG00000160584, intron 1 of 24)	11	116845593	117098271	252679	2	ENSG00000160584	ENST00000415541	7898	23387	SIK3	SIK family kinase 3
18	48942542	48942942	401	*	Promoter (<=1kb)	18	48920027	48942807	22781	2	ENSG00000101665	ENST00000545051	0	4092	SMAD7	SMAD family member 7
5	136028740	136029140	401	*	Promoter (<=1kb)	5	136028988	136046440	17453	1	ENSG00000120708	ENST00000504185	0	7045	TGFBI	transforming growth factor beta induced
12	6180181	6180581	401	*	Distal Intergenic	12	6199715	6238271	38557	1	ENSG00000010278	ENST00000382518	-19134	928	CD9	CD9 molecule
2	172639748	172640148	401	*	Distal Intergenic	2	172674212	172674898	687	2	ENSG00000230104	ENST00000455767	34750	NA	NA	NA
1	200029005	200029405	401	*	Promoter (1-2kb)	1	200027883	200039769	11887	1	ENSG00000116833	ENST00000447034	1122	2494	NR5A2	nuclear receptor subfamily 5 group A member 2
1	224212611	224213011	401	*	Promoter (<=1kb)	1	224208747	224213279	4533	2	ENSG00000232628	ENST00000436706	268	101927143	LOC101927143	uncharacterized LOC101927143
18	9868296	9868696	401	*	Distal Intergenic	18	9880580	9880886	307	2	ENSG00000265564	ENST00000584447	12190	106480811	PIGPP4	phosphatidylinositol glycan anchor biosynthesis class P pseudogene 4
3	11140304	11140704	401	*	Intron (ENST00000438284/ENSG00000196639, intron 1 of 1)	3	11137093	11260775	123683	1	ENSG00000196639	ENST00000438284	3211	3269	HRH1	histamine receptor H1
3	48088750	48089150	401	*	Promoter (<=1kb)	3	47850695	48088848	238154	2	ENSG00000047849	ENST00000395734	0	4134	MAP4	microtubule associated protein 4
7	106460814	106461214	401	*	Intron (ENST00000651902/ENSG00000286076, intron 1 of 1)	7	106448382	106449349	968	2	ENSG00000290116	ENST00000703023	-11465	NA	NA	NA
17	19748328	19748728	401	*	Promoter (<=1kb)	17	19737984	19748341	10358	2	ENSG00000108602	ENST00000395555	0	218	ALDH3A1	aldehyde dehydrogenase 3 family member A1
5	78529409	78529809	401	*	Intron (ENST00000515007/ENSG00000145685, intron 1 of 2)	5	78485215	78549151	63937	2	ENSG00000145685	ENST00000515007	19342	10184	LHFPL2	LHFPL tetraspan subfamily member 2
6	132464840	132465240	401	*	Intron (ENST00000367941/ENSG00000079950, intron 8 of 9)	6	132475280	132513065	37786	2	ENSG00000079950	ENST00000475879	47825	8417	STX7	syntaxin 7
12	49088157	49088557	401	*	Promoter (1-2kb)	12	49090208	49093201	2994	1	ENSG00000257346	ENST00000553174	-1651	NA	NA	NA
11	66694735	66695135	401	*	Intron (ENST00000533211/ENSG00000173898, intron 21 of 37)	11	66696329	66698769	2441	2	ENSG00000173898	ENST00000682471	3634	6712	SPTBN2	spectrin beta, non-erythrocytic 2
16	57634156	57634556	401	*	Promoter (2-3kb)	16	57622034	57631647	9614	2	ENSG00000261633	ENST00000563251	-2509	NA	NA	NA
16	68756235	68756635	401	*	Intron (ENST00000261769/ENSG00000039068, intron 2 of 15)	16	68763294	68833538	70245	1	ENSG00000039068	ENST00000562836	-6659	999	CDH1	cadherin 1
5	59264774	59265174	401	*	Intron (ENST00000507116/ENSG00000113448, intron 1 of 14)	5	58974561	59276119	301559	2	ENSG00000113448	ENST00000503258	10945	5144	PDE4D	phosphodiesterase 4D
5	107425725	107426125	401	*	Intron (ENST00000333274/ENSG00000184349, intron 2 of 4)	5	107380984	107388553	7570	2	ENSG00000184349	ENST00000510359	-37172	1946	EFNA5	ephrin A5
17	39929257	39929657	401	*	Promoter (1-2kb)	17	39927867	39939601	11735	1	ENSG00000264968	ENST00000582263	1390	NA	NA	NA
16	30370722	30371122	401	*	Promoter (<=1kb)	16	30370934	30376698	5765	1	ENSG00000180209	ENST00000563718	0	29895	MYL11	myosin light chain 11
9	124300256	124300656	401	*	Promoter (<=1kb)	9	124299985	124326438	26454	1	ENSG00000119408	ENST00000447379	271	10783	NEK6	NIMA related kinase 6
8	40174658	40175058	401	*	Distal Intergenic	8	40161458	40172612	11155	1	ENSG00000254143	ENST00000520487	13200	NA	NA	NA
8	140938161	140938561	401	*	Promoter (2-3kb)	8	140940562	140940663	102	1	ENSG00000252864	ENST00000517055	-2001	100873531	RNA5SP278	RNA, 5S ribosomal pseudogene 278
20	49681439	49681839	401	*	Intron (ENST00000371711/ENSG00000158470, intron 1 of 8)	20	49632945	49713878	80934	2	ENSG00000158470	ENST00000371711	32039	9334	B4GALT5	beta-1,4-galactosyltransferase 5
6	43874252	43874652	401	*	Distal Intergenic	6	43891045	43938212	47168	1	ENSG00000289313	ENST00000691600	-16393	100132354	LINC01512	long intergenic non-protein coding RNA 1512
14	92586152	92586552	401	*	Exon (ENST00000555908/ENSG00000100599, exon 3 of 3)	14	92577295	92586580	9286	1	ENSG00000100599	ENST00000555891	8857	79890	RIN3	Ras and Rab interactor 3
2	218733720	218734120	401	*	Intron (ENST00000392102/ENSG00000135912, intron 2 of 19)	2	218737574	218755416	17843	1	ENSG00000135912	ENST00000258398	-3454	9654	TTLL4	tubulin tyrosine ligase like 4
14	74302829	74303229	401	*	Promoter (<=1kb)	14	74285269	74302934	17666	2	ENSG00000119688	ENST00000356924	0	5826	ABCD4	ATP binding cassette subfamily D member 4
2	230687537	230687937	401	*	Distal Intergenic	2	230690065	230700340	10276	2	ENSG00000226125	ENST00000660361	12403	151475	LINC01907	long intergenic non-protein coding RNA 1907
5	139745104	139745504	401	*	Promoter (<=1kb)	5	139740953	139746252	5300	2	ENSG00000249131	ENST00000515306	748	NA	NA	NA
16	30065423	30065823	401	*	Promoter (<=1kb)	16	30065760	30070414	4655	1	ENSG00000149925	ENST00000642816	0	226	ALDOA	aldolase, fructose-bisphosphate A
13	80239599	80239999	401	*	Distal Intergenic	13	80335976	80339659	3684	2	ENSG00000136158	ENST00000377102	99660	10253	SPRY2	sprouty RTK signaling antagonist 2
11	3091790	3092190	401	*	Promoter (1-2kb)	11	3087580	3090722	3143	2	ENSG00000021762	ENST00000498536	-1068	114879	OSBPL5	oxysterol binding protein like 5
22	38298611	38299011	401	*	Promoter (<=1kb)	22	38292314	38298852	6539	2	ENSG00000213923	ENST00000431632	0	1454	CSNK1E	casein kinase 1 epsilon
9	136372459	136372859	401	*	Promoter (<=1kb)	9	136363973	136373643	9671	2	ENSG00000187796	ENST00000695905	784	64170	CARD9	caspase recruitment domain family member 9
8	127216220	127216620	401	*	Promoter (2-3kb)	8	127168699	127218842	50144	2	ENSG00000254166	ENST00000641828	2222	103164619	PCAT2	prostate cancer associated transcript 2
X	41010107	41010507	401	*	Intron (ENST00000661498/ENSG00000287549, intron 1 of 1)	23	41008427	41029306	20880	2	ENSG00000287549	ENST00000661498	18799	NA	NA	NA
5	74386921	74387321	401	*	Intron (ENST00000663633/ENSG00000248673, intron 1 of 2)	5	74327995	74334766	6772	2	ENSG00000250446	ENST00000506612	-52155	NA	NA	NA
1	199759313	199759713	401	*	Distal Intergenic	1	199752491	199752890	400	1	ENSG00000231984	ENST00000448132	6822	107985113	LOC107985113	2-iminobutanoate/2-iminopropanoate deaminase-like
22	30420414	30420814	401	*	Promoter (<=1kb)	22	30420512	30420912	401	1	ENSG00000273350	ENST00000608677	0	NA	NA	NA
1	214585094	214585494	401	*	Distal Intergenic	1	214603185	214622834	19650	1	ENSG00000117724	ENST00000706764	-17691	1063	CENPF	centromere protein F
14	103158810	103159210	401	*	Distal Intergenic	14	103148597	103149408	812	1	ENSG00000259535	ENST00000559810	10213	122409	RPL21P12	ribosomal protein L21 pseudogene 12
11	75654291	75654691	401	*	Intron (ENST00000304771/ENSG00000171533, intron 1 of 3)	11	75642600	75642889	290	1	ENSG00000255280	ENST00000526967	11691	NA	NA	NA
2	222859824	222860224	401	*	Promoter (<=1kb)	2	222860942	222942222	81281	1	ENSG00000123983	ENST00000392066	-718	2181	ACSL3	acyl-CoA synthetase long chain family member 3
1	209607367	209607767	401	*	Promoter (<=1kb)	1	209607794	209611944	4151	1	ENSG00000008118	ENST00000494990	-27	57172	CAMK1G	calcium/calmodulin dependent protein kinase IG
16	30748108	30748508	401	*	Promoter (<=1kb)	16	30748293	30756483	8191	1	ENSG00000156873	ENST00000565924	0	5261	PHKG2	phosphorylase kinase catalytic subunit gamma 2
10	11881429	11881829	401	*	Intron (ENST00000445498/ENSG00000225778, intron 2 of 5)	10	11857289	11874795	17507	2	ENSG00000225778	ENST00000453242	-6634	219731	PROSER2-AS1	PROSER2 antisense RNA 1
1	220487324	220487724	401	*	Promoter (<=1kb)	1	220485104	220487558	2455	2	ENSG00000231529	ENST00000446169	0	NA	NA	NA
19	18571436	18571836	401	*	Promoter (<=1kb)	19	18571730	18575202	3473	1	ENSG00000221983	ENST00000596304	0	7311	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
2	183094143	183094543	401	*	Intron (ENST00000342619/ENSG00000162999, intron 2 of 2)	2	183095423	183107703	12281	2	ENSG00000224643	ENST00000413954	13160	NA	NA	NA
16	90044088	90044488	401	*	Promoter (<=1kb)	16	90043429	90044610	1182	2	ENSG00000290738	ENST00000409768	122	100130015	URAHP	urate (hydroxyiso-) hydrolase, pseudogene
17	4394188	4394588	401	*	Distal Intergenic	17	4269259	4366675	97417	2	ENSG00000132388	ENST00000396981	-27513	7326	UBE2G1	ubiquitin conjugating enzyme E2 G1
