seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
9	109444910	109445310	401	*	10018	0	Exon (ENST00000412145/ENSG00000070159, exon 2 of 21)	9	109375694	109451384	75691	2	ENSG00000070159	ENST00000412145	6074	5774	PTPN3	protein tyrosine phosphatase non-receptor type 3
7	100264685	100265085	401	*	9246	0	Intron (ENST00000328453/ENSG00000291122, intron 1 of 7)	7	100212862	100271960	59099	2	ENSG00000291122	ENST00000700967	6875	352954	CASTOR3P	CASTOR family member 3, pseudogene
13	43153452	43153852	401	*	2595	0	Distal Intergenic	13	43158631	43159466	836	1	ENSG00000229928	ENST00000425609	-4779	NA	NA	NA
7	51069431	51069831	401	*	9068	0	Intron (ENST00000445054/ENSG00000106078, intron 6 of 11)	7	51017280	51035955	18676	2	ENSG00000106078	ENST00000462395	-33476	23242	COBL	cordon-bleu WH2 repeat protein
1	223190193	223190593	401	*	1039	0	Distal Intergenic	1	223181144	223188154	7011	1	ENSG00000226601	ENST00000446145	9049	NA	NA	NA
3	184738128	184738528	401	*	7552	0	Intron (ENST00000700955/ENSG00000272970, intron 3 of 3)	3	184741937	184742462	526	1	ENSG00000273403	ENST00000609211	-3409	NA	NA	NA
8	119223053	119223453	401	*	9655	0	Exon (ENST00000522187/ENSG00000253972, exon 4 of 6)	8	119208868	119243648	34781	1	ENSG00000147676	ENST00000531508	14185	114569	MAL2	mal, T cell differentiation protein 2
X	115393269	115393669	401	*	10330	0	Distal Intergenic	23	115424064	115425600	1537	2	ENSG00000274374	ENST00000619615	31931	100129818	TUBAP6	tubulin alpha pseudogene 6
14	55336180	55336580	401	*	2808	0	Promoter (2-3kb)	14	55325834	55339501	13668	2	ENSG00000258455	ENST00000555514	2921	NA	NA	NA
3	25458067	25458467	401	*	7153	0	Promoter (<=1kb)	3	25458310	25597929	139620	1	ENSG00000077092	ENST00000458646	0	5915	RARB	retinoic acid receptor beta
13	95246335	95246735	401	*	2628	0	Intron (ENST00000645237/ENSG00000125257, intron 3 of 30)	13	95273963	95278207	4245	1	ENSG00000289887	ENST00000701353	-27228	NA	NA	NA
8	144472295	144472695	401	*	9821	0	Promoter (1-2kb)	8	144470582	144472808	2227	1	ENSG00000167702	ENST00000531423	1713	90990	KIFC2	kinesin family member C2
17	72411156	72411556	401	*	4309	0	Intron (ENST00000648631/ENSG00000227036, intron 3 of 5)	17	72404768	72407568	2801	2	ENSG00000227036	ENST00000650600	-3588	400619	LINC00511	long intergenic non-protein coding RNA 511
4	48080063	48080463	401	*	7767	0	Promoter (<=1kb)	4	48066677	48080066	13390	2	ENSG00000074966	ENST00000514937	0	7294	TXK	TXK tyrosine kinase
2	46408918	46409318	401	*	5501	0	Distal Intergenic	2	46392294	46394228	1935	2	ENSG00000228100	ENST00000665509	-14690	105374582	LINC01820	long intergenic non-protein coding RNA 1820
15	57675474	57675874	401	*	3176	0	Intron (ENST00000267853/ENSG00000263155, intron 12 of 12)	15	57680698	57714745	34048	1	ENSG00000137878	ENST00000484300	-4824	145781	GCOM1	GCOM1, MYZAP-POLR2M combined locus
3	194003517	194003917	401	*	7597	0	Promoter (<=1kb)	3	193957372	194003659	46288	2	ENSG00000214146	ENST00000397645	0	647323	LINC02026	long intergenic non-protein coding RNA 2026
8	18666239	18666639	401	*	9435	0	Intron (ENST00000327040/ENSG00000156011, intron 9 of 15)	8	18530711	18684099	153389	2	ENSG00000156011	ENST00000428502	17460	23362	PSD3	pleckstrin and Sec7 domain containing 3
1	226083404	226083804	401	*	1093	0	Promoter (<=1kb)	1	226083590	226090289	6700	1	ENSG00000225518	ENST00000656201	0	NA	NA	NA
21	35051348	35051748	401	*	6493	0	Promoter (2-3kb)	21	34787801	35049344	261544	2	ENSG00000159216	ENST00000300305	-2004	861	RUNX1	RUNX family transcription factor 1
17	57375630	57376030	401	*	4216	0	Intron (ENST00000416426/ENSG00000153944, intron 5 of 13)	17	57406812	57627302	220491	1	ENSG00000153944	ENST00000579205	-30782	124540	MSI2	musashi RNA binding protein 2
1	62437081	62437481	401	*	464	0	Promoter (<=1kb)	1	62437049	62451804	14756	1	ENSG00000162607	ENST00000339950	32	7398	USP1	ubiquitin specific peptidase 1
14	32398253	32398653	401	*	2746	0	Intron (ENST00000280979/ENSG00000151320, intron 1 of 13)	14	32373337	32417963	44627	2	ENSG00000258580	ENST00000557371	19310	NA	NA	NA
10	23432207	23432607	401	*	1196	0	Distal Intergenic	10	23438958	23530439	91482	1	ENSG00000287124	ENST00000702412	-6351	NA	NA	NA
1	39117201	39117601	401	*	286	0	Intron (ENST00000361689/ENSG00000127603, intron 2 of 93)	1	39120940	39121043	104	2	ENSG00000206654	ENST00000383927	3442	106481373	RNU6-608P	RNA, U6 small nuclear 608, pseudogene
1	31548909	31549309	401	*	228	0	Intron (ENST00000639839/ENSG00000284543, intron 4 of 4)	1	31540381	31543987	3607	1	ENSG00000284543	ENST00000639047	8528	NA	NA	NA
X	110402409	110402809	401	*	10326	0	Intron (ENST00000520821/ENSG00000243978, intron 1 of 3)	23	110419057	110456334	37278	1	ENSG00000243978	ENST00000465301	-16248	57529	RTL9	retrotransposon Gag like 9
11	69382275	69382675	401	*	1969	0	Distal Intergenic	11	69414307	69416832	2526	1	ENSG00000259854	ENST00000562341	-31632	NA	NA	NA
14	76904878	76905278	401	*	2978	0	Distal Intergenic	14	76890263	76890613	351	1	ENSG00000223174	ENST00000411242	14615	106479102	RN7SKP17	RN7SK pseudogene 17
8	123680453	123680853	401	*	9676	0	3' UTR	8	123644442	123653801	9360	2	ENSG00000175946	ENST00000684634	-26652	340359	KLHL38	kelch like family member 38
8	101459773	101460173	401	*	9616	0	Distal Intergenic	8	101411873	101452452	40580	2	ENSG00000254084	ENST00000519793	-7321	NA	NA	NA
22	45919198	45919598	401	*	7022	0	Distal Intergenic	22	45876128	45891438	15311	2	ENSG00000235091	ENST00000650444	-27760	107985535	LOC107985535	uncharacterized LOC107985535
12	62631744	62632144	401	*	2385	0	Distal Intergenic	12	62658823	62659225	403	1	ENSG00000241941	ENST00000480482	-26679	100271491	RPL32P26	ribosomal protein L32 pseudogene 26
15	71275929	71276329	401	*	3300	0	Intron (ENST00000355327/ENSG00000187720, intron 6 of 17)	15	71332120	71352460	20341	1	ENSG00000260586	ENST00000648513	-55791	NA	NA	NA
12	104277339	104277739	401	*	2436	0	Promoter (2-3kb)	12	104262314	104280722	18409	2	ENSG00000257732	ENST00000549807	2983	124903002	LOC124903002	uncharacterized LOC124903002
5	76738970	76739370	401	*	7968	0	Distal Intergenic	5	76691439	76716215	24777	2	ENSG00000225407	ENST00000507514	-22755	NA	NA	NA
9	96857940	96858340	401	*	9968	0	Intron (ENST00000289032/ENSG00000196597, intron 1 of 2)	9	96816269	96854514	38246	2	ENSG00000196597	ENST00000481138	-3426	158431	ZNF782	zinc finger protein 782
9	123282593	123282993	401	*	10071	0	Distal Intergenic	9	123121617	123268586	146970	2	ENSG00000165209	ENST00000348403	-14007	55342	STRBP	spermatid perinuclear RNA binding protein
7	22697870	22698270	401	*	8918	0	Intron (ENST00000650428/ENSG00000105889, intron 1 of 2)	7	22725884	22732002	6119	1	ENSG00000136244	ENST00000404625	-27614	3569	IL6	interleukin 6
9	124735078	124735478	401	*	10085	0	Intron (ENST00000487099/ENSG00000148200, intron 1 of 9)	9	124770123	124772927	2805	1	ENSG00000236643	ENST00000438380	-34645	NA	NA	NA
20	53866075	53866475	401	*	6430	0	Distal Intergenic	20	53875252	53875557	306	2	ENSG00000241721	ENST00000497904	9082	NA	NA	NA
2	222882509	222882909	401	*	5980	0	Intron (ENST00000392066/ENSG00000123983, intron 1 of 15)	2	222889817	222944609	54793	1	ENSG00000123983	ENST00000680424	-6908	2181	ACSL3	acyl-CoA synthetase long chain family member 3
12	126051769	126052169	401	*	2554	0	Distal Intergenic	12	126032995	126043485	10491	1	ENSG00000275212	ENST00000620193	18774	105370057	LINC02826	long intergenic non-protein coding RNA 2826
17	47884149	47884549	401	*	4151	0	Promoter (1-2kb)	17	47879472	47882398	2927	2	ENSG00000266821	ENST00000580282	-1751	NA	NA	NA
22	18001612	18002012	401	*	6547	0	Promoter (<=1kb)	22	17839592	18001501	161910	2	ENSG00000243156	ENST00000495076	-111	57553	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3
14	55454311	55454711	401	*	2809	0	Promoter (2-3kb)	14	55436898	55456726	19829	2	ENSG00000182521	ENST00000556755	2015	387332	TBPL2	TATA-box binding protein like 2
6	47042174	47042574	401	*	8528	0	Promoter (<=1kb)	6	46997708	47042332	44625	2	ENSG00000153292	ENST00000371253	0	266977	ADGRF1	adhesion G protein-coupled receptor F1
2	231961469	231961869	401	*	6025	0	Promoter (<=1kb)	2	231961684	232131890	170207	1	ENSG00000144535	ENST00000409401	0	129563	DIS3L2	DIS3 like 3'-5' exoribonuclease 2
11	95977577	95977977	401	*	2128	0	3' UTR	11	95963219	95963624	406	1	ENSG00000242993	ENST00000472927	14358	100271490	RPL32P25	ribosomal protein L32 pseudogene 25
9	122913006	122913406	401	*	10069	0	Promoter (<=1kb)	9	122908056	122913323	5268	2	ENSG00000186130	ENST00000373659	0	10773	ZBTB6	zinc finger and BTB domain containing 6
1	37534429	37534829	401	*	284	0	3' UTR	1	37536690	37541594	4905	2	ENSG00000163877	ENST00000638725	6765	79753	SNIP1	Smad nuclear interacting protein 1
2	200889045	200889445	401	*	5905	0	Promoter (<=1kb)	2	200889327	200895373	6047	1	ENSG00000196290	ENST00000426253	0	60491	NIF3L1	NGG1 interacting factor 3 like 1
1	183699718	183700118	401	*	864	0	Intron (ENST00000304685/ENSG00000143344, intron 1 of 18)	1	183709305	183710240	936	2	ENSG00000270994	ENST00000604110	10122	100420254	LOC100420254	T-box transcription factor T pseudogene
2	29116432	29116832	401	*	5374	0	Promoter (<=1kb)	2	29115636	29183783	68148	1	ENSG00000115295	ENST00000693041	796	79745	CLIP4	CAP-Gly domain containing linker protein family member 4
2	215827071	215827471	401	*	5928	0	Promoter (<=1kb)	2	215619631	215827386	207756	2	ENSG00000235770	ENST00000659768	0	646324	LINC00607	long intergenic non-protein coding RNA 607
2	31136135	31136535	401	*	5378	0	Promoter (1-2kb)	2	30955929	31138021	182093	2	ENSG00000158089	ENST00000461193	1486	79623	GALNT14	polypeptide N-acetylgalactosaminyltransferase 14
10	93991838	93992238	401	*	1505	0	Promoter (1-2kb)	10	93993931	94332823	338893	1	ENSG00000138193	ENST00000371380	-1693	51196	PLCE1	phospholipase C epsilon 1
2	31496371	31496771	401	*	5383	0	Distal Intergenic	2	31526942	31563464	36523	1	ENSG00000228563	ENST00000435713	-30171	NA	NA	NA
X	107655004	107655404	401	*	10320	0	Distal Intergenic	23	107649940	107651993	2054	1	ENSG00000147224	ENST00000675263	5064	5631	PRPS1	phosphoribosyl pyrophosphate synthetase 1
6	45655832	45656232	401	*	8520	0	Intron (ENST00000576263/ENSG00000124813, intron 6 of 6)	6	45573346	45576770	3425	2	ENSG00000261080	ENST00000563807	-79062	NA	NA	NA
5	36462263	36462663	401	*	7855	0	Distal Intergenic	5	36485343	36485440	98	1	ENSG00000222178	ENST00000410246	-22680	100873443	RNA5SP181	RNA, 5S ribosomal pseudogene 181
6	136792973	136793373	401	*	8659	0	Promoter (<=1kb)	6	136557046	136793097	236052	2	ENSG00000197442	ENST00000698928	0	4217	MAP3K5	mitogen-activated protein kinase kinase kinase 5
15	95799781	95800181	401	*	3420	0	Intron (ENST00000612595/ENSG00000275016, intron 2 of 2)	15	95745804	95745994	191	1	ENSG00000222076	ENST00000410144	53977	26854	RNU2-3P	RNA, U2 small nuclear 3, pseudogene
12	106632788	106633188	401	*	2452	0	Intron (ENST00000392842/ENSG00000111783, intron 2 of 17)	12	106639332	106683466	44135	1	ENSG00000111783	ENST00000552773	-6144	5992	RFX4	regulatory factor X4
1	149887864	149888264	401	*	717	0	Promoter (<=1kb)	1	149887890	149900491	12602	1	ENSG00000178096	ENST00000369153	0	51027	BOLA1	bolA family member 1
9	105264464	105264864	401	*	9990	0	Intron (ENST00000374723/ENSG00000070214, intron 1 of 15)	9	105244804	105390415	145612	1	ENSG00000070214	ENST00000699290	19660	23446	SLC44A1	solute carrier family 44 member 1
11	35364029	35364429	401	*	1686	0	Intron (ENST00000278379/ENSG00000110436, intron 1 of 10)	11	35292208	35360146	67939	2	ENSG00000110436	ENST00000646112	-3883	6506	SLC1A2	solute carrier family 1 member 2
7	23955148	23955548	401	*	8936	0	Distal Intergenic	7	23891704	23897335	5632	2	ENSG00000227930	ENST00000412828	-57813	NA	NA	NA
13	106144123	106144523	401	*	2657	0	Distal Intergenic	13	106155372	106155490	119	2	ENSG00000222682	ENST00000410750	10967	100873370	RNA5SP38	RNA, 5S ribosomal pseudogene 38
8	101492213	101492613	401	*	9617	0	Promoter (<=1kb)	8	101492439	101492789	351	1	ENSG00000083307	ENST00000521085	0	79977	GRHL2	grainyhead like transcription factor 2
1	53541796	53542196	401	*	451	0	Intron (ENST00000312233/ENSG00000174332, intron 3 of 9)	1	53459976	53464679	4704	1	ENSG00000143006	ENST00000463126	81820	63948	DMRTB1	DMRT like family B with proline rich C-terminal 1
9	98502982	98503382	401	*	9984	0	Intron (ENST00000259455/ENSG00000136928, intron 3 of 18)	9	98454164	98516299	62136	2	ENSG00000136928	ENST00000634919	12917	9568	GABBR2	gamma-aminobutyric acid type B receptor subunit 2
9	83473673	83474073	401	*	9903	0	Intron (ENST00000376438/ENSG00000172159, intron 1 of 14)	9	83244626	83467742	223117	2	ENSG00000172159	ENST00000621208	-5931	257019	FRMD3	FERM domain containing 3
6	125245608	125246008	401	*	8632	0	Intron (ENST00000534368/ENSG00000111907, intron 3 of 3)	6	125259963	125263057	3095	1	ENSG00000111907	ENST00000576089	-13955	7164	TPD52L1	TPD52 like 1
2	217105733	217106133	401	*	5934	0	Intron (ENST00000695932/ENSG00000233143, intron 3 of 11)	2	217061067	217064818	3752	2	ENSG00000287498	ENST00000664474	-40915	NA	NA	NA
1	223665531	223665931	401	*	1044	0	Promoter (<=1kb)	1	223541616	223665701	124086	2	ENSG00000203697	ENST00000366872	0	388743	CAPN8	calpain 8
16	11867377	11867777	401	*	3509	0	Intron (ENST00000574364/ENSG00000263307, intron 1 of 2)	16	11881075	11882569	1495	2	ENSG00000261560	ENST00000568144	14792	NA	NA	NA
1	160781358	160781758	401	*	834	0	Promoter (1-2kb)	1	160776975	160780140	3166	2	ENSG00000274562	ENST00000621192	-1218	NA	NA	NA
20	41339975	41340375	401	*	6249	0	Promoter (<=1kb)	20	41340821	41360582	19762	1	ENSG00000132793	ENST00000373257	-446	64900	LPIN3	lipin 3
8	29116576	29116976	401	*	9481	0	Exon (ENST00000524189/ENSG00000197892, exon 31 of 40)	8	29110573	29140681	30109	1	ENSG00000254129	ENST00000523661	6003	NA	NA	NA
6	151241091	151241491	401	*	8741	0	Promoter (<=1kb)	6	151240374	151356773	116400	1	ENSG00000131016	ENST00000253332	717	9590	AKAP12	A-kinase anchoring protein 12
2	175154565	175154965	401	*	5886	0	Intron (ENST00000345739/ENSG00000115966, intron 1 of 12)	2	175072265	175151082	78818	2	ENSG00000115966	ENST00000409437	-3483	1386	ATF2	activating transcription factor 2
6	107658969	107659369	401	*	8562	0	3' UTR	6	107634990	107636316	1327	1	ENSG00000112320	ENST00000494935	23979	55084	SOBP	sine oculis binding protein homolog
14	54565109	54565509	401	*	2799	0	Promoter (<=1kb)	14	54566117	54567910	1794	1	ENSG00000020577	ENST00000673751	-608	23034	SAMD4A	sterile alpha motif domain containing 4A
15	100851460	100851860	401	*	3424	0	Promoter (1-2kb)	15	100850264	100860016	9753	1	ENSG00000232386	ENST00000558427	1196	NA	NA	NA
1	178655792	178656192	401	*	853	0	Distal Intergenic	1	178651706	178652282	577	1	ENSG00000273384	ENST00000608190	4086	NA	NA	NA
12	46547917	46548317	401	*	2265	0	Intron (ENST00000667191/ENSG00000257261, intron 2 of 2)	12	46537502	46652550	115049	1	ENSG00000272369	ENST00000607353	10415	NA	NA	NA
2	224678509	224678909	401	*	5988	0	Distal Intergenic	2	224703764	224716365	12602	2	ENSG00000283428	ENST00000638102	37456	110806281	CCDC195	coiled-coil domain containing 195
1	12478279	12478679	401	*	65	0	Promoter (<=1kb)	1	12478549	12506972	28424	1	ENSG00000048707	ENST00000645148	0	55187	VPS13D	vacuolar protein sorting 13 homolog D
14	61547399	61547799	401	*	2819	0	Promoter (1-2kb)	14	61535393	61545484	10092	2	ENSG00000258926	ENST00000657687	-1915	105370525	LOC105370525	uncharacterized LOC105370525
1	234612587	234612987	401	*	1124	0	Promoter (2-3kb)	1	234604269	234610178	5910	2	ENSG00000168264	ENST00000366609	-2409	359948	IRF2BP2	interferon regulatory factor 2 binding protein 2
3	88031780	88032180	401	*	7333	0	Distal Intergenic	3	88052012	88057309	5298	2	ENSG00000163320	ENST00000398392	25129	8545	CGGBP1	CGG triplet repeat binding protein 1
10	73246856	73247256	401	*	1395	0	Promoter (<=1kb)	10	73241954	73247255	5302	2	ENSG00000213551	ENST00000372950	0	23234	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9
20	46814819	46815219	401	*	6294	0	Distal Intergenic	20	46859333	46859672	340	1	ENSG00000222874	ENST00000410942	-44114	106480843	RN7SKP33	RN7SK pseudogene 33
6	157063560	157063960	401	*	8754	0	Promoter (2-3kb)	6	157060632	157061587	956	1	ENSG00000288910	ENST00000688913	2928	NA	NA	NA
5	172383219	172383619	401	*	8246	0	Intron (ENST00000636523/ENSG00000174705, intron 4 of 13)	5	172333499	172350386	16888	2	ENSG00000174705	ENST00000518522	-32833	285590	SH3PXD2B	SH3 and PX domains 2B
2	239246663	239247063	401	*	6102	0	Intron (ENST00000345617/ENSG00000068024, intron 2 of 26)	2	239186488	239236669	50182	2	ENSG00000068024	ENST00000496347	-9994	9759	HDAC4	histone deacetylase 4
2	160205505	160205905	401	*	5833	0	Exon (ENST00000485635/ENSG00000285155, exon 2 of 10)	2	160099667	160200313	100647	2	ENSG00000115221	ENST00000620391	-5192	3694	ITGB6	integrin subunit beta 6
1	94646167	94646567	401	*	574	0	Intron (ENST00000634870/ENSG00000293271, intron 3 of 5)	1	94650544	94651378	835	2	ENSG00000232857	ENST00000433311	4811	NA	NA	NA
6	21386799	21387199	401	*	8332	0	Distal Intergenic	6	21369690	21383200	13511	2	ENSG00000286368	ENST00000663029	-3599	NA	NA	NA
7	26167101	26167501	401	*	8947	0	Intron (ENST00000056233/ENSG00000050344, intron 1 of 3)	7	26178003	26183874	5872	1	ENSG00000050344	ENST00000607375	-10502	9603	NFE2L3	NFE2 like bZIP transcription factor 3
7	46352319	46352719	401	*	9048	0	Distal Intergenic	7	46302120	46343621	41502	1	ENSG00000237760	ENST00000436266	50199	NA	NA	NA
6	24775163	24775563	401	*	8336	0	Promoter (<=1kb)	6	24775413	24785707	10295	1	ENSG00000112312	ENST00000378054	0	51053	GMNN	geminin DNA replication inhibitor
2	152025823	152026223	401	*	5826	0	Intron (ENST00000539935/ENSG00000182389, intron 2 of 13)	2	151870842	152048789	177948	2	ENSG00000182389	ENST00000635743	22566	785	CACNB4	calcium voltage-gated channel auxiliary subunit beta 4
2	23900521	23900921	401	*	5266	0	Promoter (<=1kb)	2	23900693	23901149	457	1	ENSG00000238111	ENST00000421721	0	100271060	RPS13P4	ribosomal protein S13 pseudogene 4
1	174153532	174153932	401	*	851	0	Intron (ENST00000665650/ENSG00000227373, intron 2 of 2)	1	174154190	174158992	4803	2	ENSG00000227373	ENST00000656058	5060	102724601	RABGAP1L-DT	RABGAP1L divergent transcript
20	63955480	63955880	401	*	6476	0	Promoter (<=1kb)	20	63946453	63956341	9889	2	ENSG00000198276	ENST00000483710	461	54963	UCKL1	uridine-cytidine kinase 1 like 1
3	192514792	192515192	401	*	7591	0	Promoter (<=1kb)	3	192515022	192516573	1552	1	ENSG00000230126	ENST00000443165	0	100873987	FGF12-AS2	FGF12 antisense RNA 2
17	67305776	67306176	401	*	4296	0	Distal Intergenic	17	67276118	67276351	234	2	ENSG00000264093	ENST00000582714	-29425	NA	NA	NA
9	106954981	106955381	401	*	9993	0	Intron (ENST00000277225/ENSG00000148143, intron 7 of 12)	9	106938977	106974970	35994	1	ENSG00000148143	ENST00000427098	16004	58499	ZNF462	zinc finger protein 462
2	219662570	219662970	401	*	5960	0	Distal Intergenic	2	219645090	219645631	542	1	ENSG00000267919	ENST00000597288	17480	NA	NA	NA
6	155148245	155148645	401	*	8748	0	Promoter (<=1kb)	6	155149109	155257200	108092	1	ENSG00000146426	ENST00000456877	-464	26230	TIAM2	TIAM Rac1 associated GEF 2
11	18490321	18490721	401	*	1625	0	Promoter (<=1kb)	11	18490243	18490955	713	2	ENSG00000256464	ENST00000540201	234	NA	NA	NA
9	95383287	95383687	401	*	9963	0	Intron (ENST00000636777/ENSG00000158169, intron 1 of 6)	9	95406990	95407662	673	2	ENSG00000271384	ENST00000603533	23975	NA	NA	NA
6	134363313	134363713	401	*	8646	0	Intron (ENST00000660399/ENSG00000236700, intron 1 of 2)	6	134373662	134375068	1407	1	ENSG00000290029	ENST00000702565	-9949	NA	NA	NA
14	89040619	89041019	401	*	2982	0	Distal Intergenic	14	89013386	89025807	12422	1	ENSG00000283627	ENST00000637466	27233	124903356	LOC124903356	uncharacterized LOC124903356
1	85146895	85147295	401	*	487	0	Distal Intergenic	1	85152487	85154203	1717	2	ENSG00000280099	ENST00000624216	6908	NA	NA	NA
19	42396857	42397257	401	*	4926	0	Promoter (<=1kb)	19	42397114	42408452	11339	1	ENSG00000213904	ENST00000593491	0	100996307	LIPE-AS1	LIPE antisense RNA 1
3	189324706	189325106	401	*	7585	0	3' UTR	3	189309894	189315595	5702	1	ENSG00000188001	ENST00000481307	14812	285386	TPRG1	tumor protein p63 regulated 1
5	173293930	173294330	401	*	8257	0	Promoter (1-2kb)	5	173292517	173292619	103	2	ENSG00000252169	ENST00000516360	-1311	100873461	RNA5SP200	RNA, 5S ribosomal pseudogene 200
3	102163319	102163719	401	*	7352	0	Intron (ENST00000491959/ENSG00000170044, intron 2 of 17)	3	102175683	102298173	122491	1	ENSG00000170044	ENST00000478083	-11964	131368	ZPLD1	zona pellucida like domain containing 1
2	70248441	70248841	401	*	5592	0	Promoter (<=1kb)	2	70181630	70248615	66986	2	ENSG00000115998	ENST00000470096	0	54980	C2orf42	chromosome 2 open reading frame 42
20	32475319	32475719	401	*	6164	0	Intron (ENST00000359676/ENSG00000197183, intron 1 of 7)	20	32443059	32483471	40413	2	ENSG00000197183	ENST00000359676	7752	140688	NOL4L	nucleolar protein 4 like
3	46930868	46931268	401	*	7216	0	Intron (ENST00000425441/ENSG00000160799, intron 4 of 8)	3	46921748	46924159	2412	2	ENSG00000160799	ENST00000604367	-6709	151903	CCDC12	coiled-coil domain containing 12
X	123590858	123591258	401	*	10343	0	Distal Intergenic	23	123603139	123603931	793	1	ENSG00000232149	ENST00000436391	-11881	553112	FERP1	FER tyrosine kinase pseudogene 1
9	127608333	127608733	401	*	10123	0	Intron (ENST00000637521/ENSG00000136854, intron 1 of 19)	9	127611760	127663265	51506	1	ENSG00000136854	ENST00000625363	-3027	6812	STXBP1	syntaxin binding protein 1
5	80184473	80184873	401	*	7980	0	Intron (ENST00000509193/ENSG00000164300, intron 2 of 12)	5	80156994	80167180	10187	2	ENSG00000164300	ENST00000502747	-17293	256987	SERINC5	serine incorporator 5
12	104603543	104603943	401	*	2443	0	Intron (ENST00000303694/ENSG00000171310, intron 2 of 2)	12	104591633	104591716	84	1	ENSG00000264295	ENST00000585192	11910	100500843	MIR3922	microRNA 3922
6	134235987	134236387	401	*	8644	0	Intron (ENST00000367858/ENSG00000118515, intron 2 of 13)	6	134214945	134230481	15537	2	ENSG00000118515	ENST00000485771	-5506	6446	SGK1	serum/glucocorticoid regulated kinase 1
9	87502377	87502777	401	*	9912	0	Intron (ENST00000358077/ENSG00000196730, intron 2 of 25)	9	87499006	87707382	208377	1	ENSG00000196730	ENST00000489291	3371	1612	DAPK1	death associated protein kinase 1
12	116590551	116590951	401	*	2477	0	Distal Intergenic	12	116599270	116603585	4316	1	ENSG00000258249	ENST00000550742	-8319	NA	NA	NA
6	142845775	142846175	401	*	8698	0	Intron (ENST00000012134/ENSG00000010818, intron 1 of 8)	6	142770506	142837047	66542	2	ENSG00000010818	ENST00000474532	-8728	3097	HIVEP2	HIVEP zinc finger 2
16	47713106	47713506	401	*	3614	0	Distal Intergenic	16	47724568	47863599	139032	1	ENSG00000261231	ENST00000565451	-11062	101927132	LINC02133	long intergenic non-protein coding RNA 2133
15	78859980	78860380	401	*	3376	0	Intron (ENST00000379535/ENSG00000185787, intron 2 of 12)	15	78863247	78863729	483	2	ENSG00000243711	ENST00000482506	3349	100271444	RPL21P116	ribosomal protein L21 pseudogene 116
9	108473256	108473656	401	*	9998	0	Distal Intergenic	9	108626833	108627150	318	1	ENSG00000169253	ENST00000306634	-153177	NA	NA	NA
6	142838836	142839236	401	*	8697	0	Promoter (1-2kb)	6	142770506	142837047	66542	2	ENSG00000010818	ENST00000474532	-1789	3097	HIVEP2	HIVEP zinc finger 2
7	3164279	3164679	401	*	8846	0	Intron (ENST00000404626/ENSG00000217455, intron 2 of 3)	7	3140917	3158571	17655	2	ENSG00000217455	ENST00000403226	-5708	NA	NA	NA
16	12899526	12899926	401	*	3515	0	Promoter (1-2kb)	16	12901598	13240416	338819	1	ENSG00000237515	ENST00000558583	-1672	729993	SHISA9	shisa family member 9
16	66378915	66379315	401	*	3662	0	Promoter (<=1kb)	16	66379225	66392985	13761	1	ENSG00000179776	ENST00000563425	0	1003	CDH5	cadherin 5
6	13398038	13398438	401	*	8313	0	Intron (ENST00000379284/ENSG00000145990, intron 1 of 1)	6	13357830	13408137	50308	2	ENSG00000145990	ENST00000379284	9699	54438	GFOD1	Gfo/Idh/MocA-like oxidoreductase domain containing 1
7	117124679	117125079	401	*	9331	0	Intron (ENST00000393446/ENSG00000004866, intron 3 of 13)	7	117119686	117198397	78712	1	ENSG00000004866	ENST00000489293	4993	7982	ST7	suppression of tumorigenicity 7
18	54672833	54673233	401	*	4441	0	Distal Intergenic	18	54717860	54884355	166496	1	ENSG00000041353	ENST00000586570	-44627	5874	RAB27B	RAB27B, member RAS oncogene family
3	8964824	8965224	401	*	7063	0	Promoter (1-2kb)	3	8941796	8963773	21978	2	ENSG00000070950	ENST00000413832	-1051	56852	RAD18	RAD18 E3 ubiquitin protein ligase
5	58259766	58260166	401	*	7894	0	Distal Intergenic	5	58161197	58161752	556	1	ENSG00000248271	ENST00000504014	98569	100130514	PGAM1P1	phosphoglycerate mutase 1 pseudogene 1
17	6551995	6552395	401	*	3902	0	Intron (ENST00000262483/ENSG00000091622, intron 1 of 19)	17	6451264	6556460	105197	2	ENSG00000091622	ENST00000421306	4065	83394	PITPNM3	PITPNM family member 3
14	54312122	54312522	401	*	2796	0	Distal Intergenic	14	54396849	54417951	21103	1	ENSG00000100526	ENST00000555837	-84327	1033	CDKN3	cyclin dependent kinase inhibitor 3
17	29179325	29179725	401	*	4007	0	Promoter (<=1kb)	17	29073519	29180364	106846	2	ENSG00000196535	ENST00000531253	639	399687	MYO18A	myosin XVIIIA
14	32472667	32473067	401	*	2747	0	Promoter (<=1kb)	14	32473757	32546449	72693	1	ENSG00000151320	ENST00000553547	-690	9472	AKAP6	A-kinase anchoring protein 6
2	9754179	9754579	401	*	5201	0	Distal Intergenic	2	9746704	9746869	166	1	ENSG00000240960	ENST00000496833	7475	NA	NA	NA
