seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
22	42635515	42635915	401	*	6957	0	Promoter (<=1kb)	22	42623789	42636846	13058	2	ENSG00000100243	ENST00000691918	931	1727	CYB5R3	cytochrome b5 reductase 3
22	30235634	30236034	401	*	6638	0	Distal Intergenic	22	30239194	30240538	1345	1	ENSG00000232530	ENST00000447565	-3160	110806283	LIF-AS1	LIF antisense RNA 1
6	43725019	43725419	401	*	8492	0	Intron (ENST00000424283/ENSG00000236961, intron 2 of 2)	6	43722786	43737834	15049	2	ENSG00000236961	ENST00000424283	12415	NA	NA	NA
17	46976616	46977016	401	*	4126	0	Promoter (1-2kb)	17	46978481	47049145	70665	1	ENSG00000291209	ENST00000570478	-1465	NA	NA	NA
17	43401329	43401729	401	*	4092	0	Promoter (2-3kb)	17	43398993	43401137	2145	1	ENSG00000175906	ENST00000320033	2336	379	ARL4D	ARF like GTPase 4D
20	1830242	1830642	401	*	6130	0	Distal Intergenic	20	1787874	1817765	29892	2	ENSG00000286288	ENST00000661517	-12477	NA	NA	NA
10	69507775	69508175	401	*	1283	0	Promoter (1-2kb)	10	69505968	69507229	1262	1	ENSG00000099282	ENST00000470508	1807	23555	TSPAN15	tetraspanin 15
22	38283099	38283499	401	*	6824	0	Promoter (1-2kb)	22	38281028	38281289	262	2	ENSG00000277385	ENST00000622344	-1810	NA	NA	NA
1	114083120	114083520	401	*	636	0	Distal Intergenic	1	114032377	114034511	2135	1	ENSG00000282048	ENST00000632517	50743	NA	NA	NA
6	37553638	37554038	401	*	8443	0	Promoter (1-2kb)	6	37555365	37555422	58	2	ENSG00000263926	ENST00000579627	1384	100616413	MIR4462	microRNA 4462
2	100883276	100883676	401	*	5696	0	Intron (ENST00000335681/ENSG00000170485, intron 1 of 20)	2	100925146	100964176	39031	1	ENSG00000170485	ENST00000486017	-41470	4862	NPAS2	neuronal PAS domain protein 2
16	28587388	28587788	401	*	3547	0	Promoter (2-3kb)	16	28590117	28591790	1674	1	ENSG00000176476	ENST00000567447	-2329	112869	SGF29	SAGA complex associated factor 29
2	234823813	234824213	401	*	6052	0	Intron (ENST00000669419/ENSG00000235726, intron 4 of 5)	2	234887369	234888526	1158	2	ENSG00000235726	ENST00000434572	64313	NA	NA	NA
2	201233228	201233628	401	*	5914	0	Promoter (<=1kb)	2	201233443	201286594	53152	1	ENSG00000064012	ENST00000392263	0	841	CASP8	caspase 8
2	45699217	45699617	401	*	5476	0	Promoter (1-2kb)	2	45697982	45770860	72879	1	ENSG00000171132	ENST00000485176	1235	5581	PRKCE	protein kinase C epsilon
7	108442016	108442416	401	*	9324	0	Intron (ENST00000413765/ENSG00000091129, intron 1 of 30)	7	108148117	108456321	308205	2	ENSG00000091129	ENST00000379024	13905	4897	NRCAM	neuronal cell adhesion molecule
2	111704282	111704682	401	*	5739	0	Intron (ENST00000643447/ENSG00000153107, intron 9 of 11)	2	111429324	111699033	269710	2	ENSG00000285016	ENST00000644013	-5249	NA	NA	NA
1	154983038	154983438	401	*	787	0	Promoter (<=1kb)	1	154983338	154988132	4795	1	ENSG00000160688	ENST00000492620	0	80308	FLAD1	flavin adenine dinucleotide synthetase 1
11	66950060	66950460	401	*	1890	0	5' UTR	11	66952296	66958344	6049	2	ENSG00000173599	ENST00000534194	7884	5091	PC	pyruvate carboxylase
17	4850264	4850664	401	*	3892	0	Intron (ENST00000355280/ENSG00000141503, intron 1 of 31)	17	4856757	4857374	618	2	ENSG00000230201	ENST00000482495	6710	NA	NA	NA
3	13600840	13601240	401	*	7119	0	Intron (ENST00000404922/ENSG00000163520, intron 2 of 17)	3	13613898	13618993	5096	1	ENSG00000163520	ENST00000477845	-12658	2199	FBLN2	fibulin 2
14	64726503	64726903	401	*	2842	0	Promoter (<=1kb)	14	64727593	64744343	16751	1	ENSG00000126822	ENST00000471182	-690	26030	PLEKHG3	pleckstrin homology and RhoGEF domain containing G3
1	201461149	201461549	401	*	888	0	Distal Intergenic	1	201464383	201465146	764	2	ENSG00000224818	ENST00000430471	3597	NA	NA	NA
14	64755884	64756284	401	*	2843	0	Promoter (1-2kb)	14	64748955	64757541	8587	2	ENSG00000070182	ENST00000556227	1257	6710	SPTB	spectrin beta, erythrocytic
10	99834433	99834833	401	*	1512	0	Exon (ENST00000647814/ENSG00000023839, exon 24 of 32)	10	99843710	99850713	7004	1	ENSG00000023839	ENST00000649459	-8877	1244	ABCC2	ATP binding cassette subfamily C member 2
12	95763957	95764357	401	*	2429	0	Intron (ENST00000343702/ENSG00000074527, intron 2 of 9)	12	95713297	95739995	26699	2	ENSG00000074527	ENST00000552603	-23962	59277	NTN4	netrin 4
19	50896546	50896946	401	*	5148	0	Promoter (<=1kb)	19	50882096	50896398	14303	2	ENSG00000290915	ENST00000597246	-148	606293	KLKP1	kallikrein pseudogene 1
2	152347078	152347478	401	*	5827	0	Intron (ENST00000288670/ENSG00000157827, intron 1 of 25)	2	152335450	152649823	314374	1	ENSG00000157827	ENST00000475377	11628	114793	FMNL2	formin like 2
7	1193817	1194217	401	*	8814	0	Distal Intergenic	7	1160026	1160759	734	2	ENSG00000178381	ENST00000478137	-33058	90637	ZFAND2A	zinc finger AN1-type containing 2A
16	30018615	30019015	401	*	3580	0	Promoter (2-3kb)	16	30009226	30021295	12070	2	ENSG00000149927	ENST00000574405	2280	8448	DOC2A	double C2 domain alpha
2	172464359	172464759	401	*	5861	0	Promoter (1-2kb)	2	172465147	172466012	866	2	ENSG00000232788	ENST00000417539	1253	101929947	ITGA6-AS1	ITGA6 antisense RNA 1
19	13162646	13163046	401	*	4656	0	Distal Intergenic	19	13157959	13158788	830	2	ENSG00000213253	ENST00000481802	-3858	NA	NA	NA
6	34609587	34609987	401	*	8381	0	Intron (ENST00000374023/ENSG00000196821, intron 3 of 4)	6	34616538	34617258	721	1	ENSG00000216636	ENST00000404151	-6551	100129061	RPL7P25	ribosomal protein L7 pseudogene 25
19	8361959	8362359	401	*	4576	0	Promoter (<=1kb)	19	8363289	8364609	1321	1	ENSG00000167772	ENST00000601886	-930	51129	ANGPTL4	angiopoietin like 4
20	48621372	48621772	401	*	6349	0	Distal Intergenic	20	48642113	48642738	626	2	ENSG00000124126	ENST00000496915	20966	57580	PREX1	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1
10	71840124	71840524	401	*	1355	0	Intron (ENST00000394936/ENSG00000197746, intron 1 of 13)	10	71844735	71844794	60	2	ENSG00000238446	ENST00000459501	4270	100147825	RNU7-38P	RNA, U7 small nuclear 38 pseudogene
14	104980148	104980548	401	*	3084	0	Promoter (1-2kb)	14	104937253	104978374	41122	2	ENSG00000185567	ENST00000333244	-1774	113146	AHNAK2	AHNAK nucleoprotein 2
3	49042479	49042879	401	*	7251	0	Promoter (1-2kb)	3	49030375	49044442	14068	2	ENSG00000198218	ENST00000489642	1563	54870	QRICH1	glutamine rich 1
1	54799060	54799460	401	*	457	0	Promoter (1-2kb)	1	54784551	54801198	16648	2	ENSG00000006555	ENST00000371274	1738	55001	TTC22	tetratricopeptide repeat domain 22
10	79264870	79265270	401	*	1462	0	Intron (ENST00000334512/ENSG00000108175, intron 7 of 24)	10	79277179	79296935	19757	1	ENSG00000108175	ENST00000478357	-11909	57178	ZMIZ1	zinc finger MIZ-type containing 1
17	64321026	64321426	401	*	4269	0	3' UTR	17	64308316	64308690	375	2	ENSG00000256358	ENST00000461109	-12336	645993	RPL31P57	ribosomal protein L31 pseudogene 57
7	128829369	128829769	401	*	9343	0	Promoter (<=1kb)	7	128830406	128859272	28867	1	ENSG00000128591	ENST00000325888	-637	2318	FLNC	filamin C
10	79157511	79157911	401	*	1460	0	Intron (ENST00000334512/ENSG00000108175, intron 3 of 24)	10	79243669	79291085	47417	1	ENSG00000108175	ENST00000472035	-85758	57178	ZMIZ1	zinc finger MIZ-type containing 1
20	49812467	49812867	401	*	6377	0	Promoter (<=1kb)	20	49812713	49892241	79529	1	ENSG00000197818	ENST00000417961	0	23315	SLC9A8	solute carrier family 9 member A8
9	34254608	34255008	401	*	9858	0	Intron (ENST00000402558/ENSG00000186638, intron 12 of 12)	9	34282528	34282670	143	2	ENSG00000222426	ENST00000410494	27662	106481650	RNU2-50P	RNA, U2 small nuclear 50, pseudogene
19	19034285	19034685	401	*	4795	0	Promoter (<=1kb)	19	19034201	19051735	17535	1	ENSG00000105676	ENST00000535758	84	93436	ARMC6	armadillo repeat containing 6
2	46032997	46033397	401	*	5487	0	Intron (ENST00000306156/ENSG00000171132, intron 10 of 14)	2	46003942	46004309	368	2	ENSG00000233829	ENST00000416146	-28688	NA	NA	NA
2	237818022	237818422	401	*	6092	0	Exon (ENST00000480583/ENSG00000177483, exon 3 of 15)	2	237833993	237834871	879	1	ENSG00000177483	ENST00000491996	-15571	375316	RBM44	RNA binding motif protein 44
6	35396963	35397363	401	*	8399	0	Intron (ENST00000360694/ENSG00000112033, intron 2 of 7)	6	35443044	35449847	6804	1	ENSG00000227154	ENST00000436521	-45681	NA	NA	NA
21	35316913	35317313	401	*	6497	0	Intron (ENST00000475045/ENSG00000159216, intron 9 of 12)	21	35435661	35465329	29669	2	ENSG00000159216	ENST00000494829	148016	861	RUNX1	RUNX family transcription factor 1
14	74923104	74923504	401	*	2956	0	Promoter (<=1kb)	14	74903951	74923260	19310	2	ENSG00000198208	ENST00000557413	0	83694	RPS6KL1	ribosomal protein S6 kinase like 1
1	27191980	27192380	401	*	191	0	Distal Intergenic	1	27200834	27201473	640	2	ENSG00000214973	ENST00000446783	9093	NA	NA	NA
7	44848072	44848472	401	*	9027	0	Promoter (<=1kb)	7	44826791	44848077	21287	2	ENSG00000105968	ENST00000222690	0	94239	H2AZ2	H2A.Z variant histone 2
22	36405723	36406123	401	*	6725	0	Distal Intergenic	22	36421273	36421644	372	2	ENSG00000237668	ENST00000413110	15521	NA	NA	NA
3	58093820	58094220	401	*	7324	0	Intron (ENST00000682097/ENSG00000136068, intron 4 of 12)	3	58078329	58170777	92449	1	ENSG00000136068	ENST00000493452	15491	2317	FLNB	filamin B
19	17507803	17508203	401	*	4750	0	Promoter (2-3kb)	19	17510100	17510850	751	2	ENSG00000269439	ENST00000615939	2647	100507551	PGLS-DT	PGLS divergent transcript
3	11765075	11765475	401	*	7085	0	Intron (ENST00000623028/ENSG00000144560, intron 1 of 5)	3	11601910	11771350	169441	2	ENSG00000144560	ENST00000623028	5875	9686	VGLL4	vestigial like family member 4
7	945618	946018	401	*	8806	0	Promoter (<=1kb)	7	897901	945816	47916	2	ENSG00000105963	ENST00000611167	0	11033	ADAP1	ArfGAP with dual PH domains 1
5	149839200	149839600	401	*	8215	0	Intron (ENST00000360453/ENSG00000155846, intron 7 of 10)	5	149845643	149847757	2115	1	ENSG00000155846	ENST00000492495	-6043	133522	PPARGC1B	PPARG coactivator 1 beta
20	47205605	47206005	401	*	6302	0	Distal Intergenic	20	47166967	47167058	92	1	ENSG00000264901	ENST00000584070	38638	100500814	MIR3616	microRNA 3616
22	41621041	41621441	401	*	6933	0	Promoter (<=1kb)	22	41598028	41621043	23016	2	ENSG00000100418	ENST00000263256	0	27351	DESI1	desumoylating isopeptidase 1
11	64583296	64583696	401	*	1787	0	Distal Intergenic	11	64590641	64602348	11708	1	ENSG00000197891	ENST00000377567	-6945	116085	SLC22A12	solute carrier family 22 member 12
5	149780670	149781070	401	*	8212	0	Intron (ENST00000360453/ENSG00000155846, intron 1 of 10)	5	149771940	149847627	75688	1	ENSG00000155846	ENST00000403750	8730	133522	PPARGC1B	PPARG coactivator 1 beta
17	18225251	18225651	401	*	3964	0	Promoter (<=1kb)	17	18225635	18244875	19241	1	ENSG00000131899	ENST00000316843	0	3996	LLGL1	LLGL scribble cell polarity complex component 1
1	200898249	200898649	401	*	873	0	5' UTR	1	200894900	200915742	20843	1	ENSG00000163362	ENST00000413687	3349	55765	INAVA	innate immunity activator
4	6391805	6392205	401	*	7712	0	Intron (ENST00000382599/ENSG00000074211, intron 1 of 8)	4	6333646	6384826	51181	2	ENSG00000074211	ENST00000513943	-6979	5522	PPP2R2C	protein phosphatase 2 regulatory subunit Bgamma
6	158926427	158926827	401	*	8790	0	Promoter (<=1kb)	6	158926466	158926571	106	2	ENSG00000223191	ENST00000411259	0	106481271	RNU6-293P	RNA, U6 small nuclear 293, pseudogene
7	73602714	73603114	401	*	9122	0	Intron (ENST00000345114/ENSG00000009950, intron 7 of 15)	7	73596710	73606824	10115	2	ENSG00000009950	ENST00000476404	3710	51085	MLXIPL	MLX interacting protein like
3	50292286	50292686	401	*	7275	0	Promoter (<=1kb)	3	50287732	50292429	4698	2	ENSG00000214706	ENST00000417626	0	7866	IFRD2	interferon related developmental regulator 2
3	43690490	43690890	401	*	7176	0	Promoter (<=1kb)	3	43690880	43718797	27918	1	ENSG00000011198	ENST00000458276	0	51099	ABHD5	abhydrolase domain containing 5, lysophosphatidic acid acyltransferase
19	12985183	12985583	401	*	4655	0	Distal Intergenic	19	12995475	13098796	103322	1	ENSG00000008441	ENST00000592199	-9892	4784	NFIX	nuclear factor I X
11	63581253	63581653	401	*	1763	0	Intron (ENST00000323646/ENSG00000176485, intron 3 of 3)	11	63552770	63563379	10610	2	ENSG00000133328	ENST00000255695	-17874	54979	PLAAT2	phospholipase A and acyltransferase 2
22	20917069	20917469	401	*	6575	0	Promoter (<=1kb)	22	20917407	20953747	36341	1	ENSG00000099942	ENST00000354336	0	1399	CRKL	CRK like proto-oncogene, adaptor protein
19	19489280	19489680	401	*	4802	0	Intron (ENST00000360315/ENSG00000167491, intron 2 of 11)	19	19472410	19492429	20020	1	ENSG00000167491	ENST00000473184	16870	54815	GATAD2A	GATA zinc finger domain containing 2A
3	46386211	46386611	401	*	7209	0	Intron (ENST00000451485/ENSG00000223552, intron 2 of 3)	3	46372670	46373961	1292	1	ENSG00000160791	ENST00000445772	13541	1234	CCR5	C-C motif chemokine receptor 5
17	62963316	62963716	401	*	4254	0	Promoter (2-3kb)	17	62966235	63427703	461469	1	ENSG00000170921	ENST00000689528	-2519	26115	TANC2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2
9	129656792	129657192	401	*	10176	0	Distal Intergenic	9	129665647	129722674	57028	1	ENSG00000167157	ENST00000372469	-8455	51450	PRRX2	paired related homeobox 2
4	6763509	6763909	401	*	7716	0	Promoter (<=1kb)	4	6763508	6767660	4153	1	ENSG00000287331	ENST00000666330	1	105374367	LOC105374367	uncharacterized LOC105374367
8	102535693	102536093	401	*	9627	0	Promoter (<=1kb)	8	102535880	102539943	4064	1	ENSG00000253633	ENST00000659499	0	107986898	LINC03047	long intergenic non-protein coding RNA 3047
15	43330325	43330725	401	*	3166	0	Promoter (<=1kb)	15	43330672	43354569	23898	1	ENSG00000168803	ENST00000562188	0	161823	MAPDA	N6-Methyl-AMP deaminase
2	231877868	231878268	401	*	6024	0	Distal Intergenic	2	231892242	231892298	57	2	ENSG00000222246	ENST00000410314	14030	100302126	MIR1471	microRNA 1471
3	46943801	46944201	401	*	7217	0	Intron (ENST00000425441/ENSG00000160799, intron 3 of 8)	3	46921748	46924159	2412	2	ENSG00000160799	ENST00000604367	-19642	151903	CCDC12	coiled-coil domain containing 12
11	64335072	64335472	401	*	1779	0	Intron (ENST00000690790/ENSG00000236935, intron 1 of 2)	11	64325050	64340154	15105	2	ENSG00000236935	ENST00000690790	4682	102723878	LOC102723878	uncharacterized LOC102723878
15	42085296	42085696	401	*	3154	0	Promoter (1-2kb)	15	42081117	42084038	2922	2	ENSG00000159337	ENST00000560132	-1258	283748	PLA2G4D	phospholipase A2 group IVD
15	40405513	40405913	401	*	3117	0	Promoter (<=1kb)	15	40405795	40411351	5557	1	ENSG00000128928	ENST00000610693	0	3712	IVD	isovaleryl-CoA dehydrogenase
19	14519943	14520343	401	*	4666	0	Promoter (1-2kb)	19	14514782	14518407	3626	2	ENSG00000132002	ENST00000595139	-1536	3337	DNAJB1	DnaJ heat shock protein family (Hsp40) member B1
1	155038517	155038917	401	*	790	0	Intron (ENST00000525273/ENSG00000163357, intron 4 of 14)	1	155033970	155049264	15295	1	ENSG00000163357	ENST00000368419	4547	149095	DCST1	DC-STAMP domain containing 1
20	50980137	50980537	401	*	6422	0	Distal Intergenic	20	50999370	51010019	10650	1	ENSG00000232358	ENST00000424566	-18833	NA	NA	NA
1	51648389	51648789	401	*	433	0	Intron (ENST00000371714/ENSG00000117859, intron 4 of 25)	1	51617114	51776912	159799	1	ENSG00000117859	ENST00000489990	31275	114883	OSBPL9	oxysterol binding protein like 9
8	144251475	144251875	401	*	9818	0	Promoter (2-3kb)	8	144254422	144255637	1216	1	ENSG00000179832	ENST00000528664	-2547	727957	MROH1	maestro heat like repeat family member 1
X	47297868	47298268	401	*	10300	0	Promoter (<=1kb)	23	47297852	47298721	870	1	ENSG00000203402	ENST00000366224	16	NA	NA	NA
6	108564231	108564631	401	*	8570	0	Intron (ENST00000343882/ENSG00000118689, intron 2 of 3)	6	108560917	108684774	123858	1	ENSG00000118689	ENST00000406360	3314	2309	FOXO3	forkhead box O3
2	45938770	45939170	401	*	5482	0	Intron (ENST00000306156/ENSG00000171132, intron 2 of 14)	2	45978095	45984681	6587	1	ENSG00000171132	ENST00000489067	-38925	5581	PRKCE	protein kinase C epsilon
6	107675251	107675651	401	*	8564	0	Distal Intergenic	6	107697299	107700218	2920	2	ENSG00000280135	ENST00000623300	24567	NA	NA	NA
22	38218556	38218956	401	*	6818	0	Distal Intergenic	22	38111754	38214778	103025	2	ENSG00000184381	ENST00000660610	-3778	8398	PLA2G6	phospholipase A2 group VI
3	107421183	107421583	401	*	7358	0	Promoter (<=1kb)	3	107272630	107421221	148592	2	ENSG00000239828	ENST00000599431	0	NA	NA	NA
19	33071906	33072306	401	*	4817	0	Distal Intergenic	19	33067175	33067433	259	1	ENSG00000267725	ENST00000591021	4731	NA	NA	NA
6	108673607	108674007	401	*	8572	0	Intron (ENST00000343882/ENSG00000118689, intron 3 of 3)	6	108656346	108680751	24406	1	ENSG00000118689	ENST00000540898	17261	2309	FOXO3	forkhead box O3
5	150350528	150350928	401	*	8226	0	Distal Intergenic	5	150357629	150398429	40801	1	ENSG00000070814	ENST00000650162	-6701	6949	TCOF1	treacle ribosome biogenesis factor 1
15	73941926	73942326	401	*	3314	0	Exon (ENST00000566011/ENSG00000129038, exon 2 of 8)	15	73946368	73949575	3208	1	ENSG00000129038	ENST00000566530	-4042	4016	LOXL1	lysyl oxidase like 1
1	23790886	23791286	401	*	146	0	Promoter (<=1kb)	1	23791145	23795539	4395	1	ENSG00000011009	ENST00000374514	0	11313	LYPLA2	lysophospholipase 2
15	89848633	89849033	401	*	3407	0	Promoter (<=1kb)	15	89835597	89849007	13411	2	ENSG00000157823	ENST00000561410	0	10239	AP3S2	adaptor related protein complex 3 subunit sigma 2
5	78530410	78530810	401	*	7973	0	Intron (ENST00000515007/ENSG00000145685, intron 1 of 2)	5	78485215	78549151	63937	2	ENSG00000145685	ENST00000515007	18341	10184	LHFPL2	LHFPL tetraspan subfamily member 2
22	38327675	38328075	401	*	6830	0	Intron (ENST00000400206/ENSG00000283900, intron 5 of 14)	22	38290691	38318084	27394	2	ENSG00000213923	ENST00000359867	-9591	1454	CSNK1E	casein kinase 1 epsilon
16	29290859	29291259	401	*	3566	0	Promoter (<=1kb)	16	29291220	29372110	80891	1	ENSG00000198106	ENST00000604430	0	NA	NA	NA
16	30053596	30053996	401	*	3582	0	Promoter (<=1kb)	16	30053338	30055207	1870	1	ENSG00000285043	ENST00000566280	258	112694756	LOC112694756	uncharaterized LOC112694756
10	69217161	69217561	401	*	1266	0	Promoter (2-3kb)	10	69220332	69267552	47221	1	ENSG00000156510	ENST00000354624	-2771	80201	HKDC1	hexokinase domain containing 1
12	121190415	121190815	401	*	2495	0	Promoter (<=1kb)	12	121190868	121191518	651	1	ENSG00000274029	ENST00000619282	-53	NA	NA	NA
15	74040518	74040918	401	*	3318	0	Promoter (<=1kb)	15	74041329	74043342	2014	1	ENSG00000140464	ENST00000565317	-411	5371	PML	PML nuclear body scaffold
1	109776856	109777256	401	*	608	0	Distal Intergenic	1	109750081	109764027	13947	2	ENSG00000198758	ENST00000369805	-12829	79574	EPS8L3	EPS8 signaling adaptor L3
3	185354119	185354519	401	*	7554	0	Intron (ENST00000446828/ENSG00000073803, intron 2 of 12)	3	185363136	185489094	125959	1	ENSG00000073803	ENST00000265026	-8617	9175	MAP3K13	mitogen-activated protein kinase kinase kinase 13
4	39469352	39469752	401	*	7748	0	Promoter (<=1kb)	4	39469229	39473653	4425	1	ENSG00000121897	ENST00000639475	123	11019	LIAS	lipoic acid synthetase
15	42010397	42010797	401	*	3151	0	Intron (ENST00000696114/ENSG00000188089, intron 2 of 19)	15	42006132	42010117	3986	1	ENSG00000257797	ENST00000552704	4265	NA	NA	NA
8	123586055	123586455	401	*	9673	0	Promoter (2-3kb)	8	123588759	123589046	288	1	ENSG00000251840	ENST00000516031	-2304	106479164	RN7SKP155	RN7SK pseudogene 155
1	225451442	225451842	401	*	1078	0	Intron (ENST00000654950/ENSG00000234476, intron 1 of 1)	1	225465021	225473837	8817	1	ENSG00000282418	ENST00000632561	-13179	NA	NA	NA
3	184255671	184256071	401	*	7541	0	Intron (ENST00000324557/ENSG00000284753, intron 1 of 2)	3	184259213	184261553	2341	2	ENSG00000163888	ENST00000296238	5482	94032	CAMK2N2	calcium/calmodulin dependent protein kinase II inhibitor 2
1	155893599	155893999	401	*	808	0	Promoter (<=1kb)	1	155894281	155894386	106	1	ENSG00000283442	ENST00000638126	-282	124904686	LOC124904686	uncharacterized LOC124904686
16	23330903	23331303	401	*	3536	0	Intron (ENST00000569789/ENSG00000168447, intron 2 of 3)	16	23348592	23380803	32212	1	ENSG00000168447	ENST00000564275	-17289	6338	SCNN1B	sodium channel epithelial 1 subunit beta
1	156020769	156021169	401	*	814	0	Promoter (<=1kb)	1	156009048	156020951	11904	2	ENSG00000163479	ENST00000295702	0	6746	SSR2	signal sequence receptor subunit 2
2	218979976	218980376	401	*	5947	0	Promoter (2-3kb)	2	218977825	218979609	1785	1	ENSG00000236445	ENST00000628185	2151	NA	NA	NA
16	23229692	23230092	401	*	3534	0	Distal Intergenic	16	23194878	23213104	18227	2	ENSG00000260741	ENST00000563471	-16588	NA	NA	NA
14	73756413	73756813	401	*	2924	0	Promoter (1-2kb)	14	73739812	73755016	15205	2	ENSG00000156030	ENST00000421708	-1397	91748	MIDEAS	mitotic deacetylase associated SANT domain protein
6	44012095	44012495	401	*	8501	0	Intron (ENST00000687843/ENSG00000237686, intron 1 of 4)	6	43997182	44003649	6468	2	ENSG00000237686	ENST00000607590	-8446	101929705	SCIRT	stem cell inhibitory RNA transcript
22	29310981	29311381	401	*	6609	0	Promoter (<=1kb)	22	29310279	29311107	829	1	ENSG00000185340	ENST00000491016	702	10634	GAS2L1	growth arrest specific 2 like 1
3	194884621	194885021	401	*	7619	0	Distal Intergenic	3	194827890	194832592	4703	1	ENSG00000238031	ENST00000427064	56731	NA	NA	NA
7	2693835	2694235	401	*	8838	0	Intron (ENST00000312371/ENSG00000174945, intron 1 of 6)	7	2688202	2719683	31482	1	ENSG00000174945	ENST00000683327	5633	155185	AMZ1	archaelysin family metallopeptidase 1
20	63580816	63581216	401	*	6464	0	Distal Intergenic	20	63570139	63574239	4101	2	ENSG00000130589	ENST00000370082	-6577	85441	HELZ2	helicase with zinc finger 2
1	154936490	154936890	401	*	784	0	Promoter (<=1kb)	1	154924740	154936719	11980	2	ENSG00000163344	ENST00000368467	0	10654	PMVK	phosphomevalonate kinase
22	38681705	38682105	401	*	6839	0	Promoter (<=1kb)	22	38681957	38685421	3465	1	ENSG00000100216	ENST00000216034	0	56993	TOMM22	translocase of outer mitochondrial membrane 22
17	6752458	6752858	401	*	3905	0	Promoter (2-3kb)	17	6749685	6749978	294	2	ENSG00000262990	ENST00000576277	-2480	NA	NA	NA
8	22673023	22673423	401	*	9448	0	Distal Intergenic	8	22644588	22669148	24561	2	ENSG00000147439	ENST00000522268	-3875	55909	BIN3	bridging integrator 3
15	43185144	43185544	401	*	3163	0	Promoter (<=1kb)	15	43185328	43195164	9837	1	ENSG00000166946	ENST00000566515	0	23582	CCNDBP1	cyclin D1 binding protein 1
10	71956280	71956680	401	*	1360	0	Distal Intergenic	10	71964395	72013558	49164	1	ENSG00000122863	ENST00000373115	-7715	9469	CHST3	carbohydrate sulfotransferase 3
4	40328397	40328797	401	*	7759	0	Intron (ENST00000510551/ENSG00000249241, intron 2 of 2)	4	40335333	40355217	19885	1	ENSG00000174343	ENST00000310169	-6536	55584	CHRNA9	cholinergic receptor nicotinic alpha 9 subunit
3	42496976	42497376	401	*	7166	0	Intron (ENST00000433647/ENSG00000114812, intron 1 of 13)	3	42501912	42527496	25585	1	ENSG00000114812	ENST00000450274	-4536	7433	VIPR1	vasoactive intestinal peptide receptor 1
15	89379857	89380257	401	*	3398	0	Promoter (<=1kb)	15	89379585	89395337	15753	1	ENSG00000255571	ENST00000665086	272	254559	MIR9-3HG	MIR9-3 host gene
22	24434082	24434482	401	*	6596	0	Promoter (1-2kb)	22	24432840	24433634	795	1	ENSG00000128271	ENST00000439591	1242	135	ADORA2A	adenosine A2a receptor
10	70664722	70665122	401	*	1319	0	Intron (ENST00000697571/ENSG00000107719, intron 20 of 20)	10	70672506	70762441	89936	1	ENSG00000138316	ENST00000373207	-7384	140766	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14
1	20578038	20578438	401	*	102	0	Distal Intergenic	1	20589086	20618903	29818	1	ENSG00000158825	ENST00000461985	-10648	978	CDA	cytidine deaminase
2	100857916	100858316	401	*	5695	0	Intron (ENST00000335681/ENSG00000170485, intron 1 of 20)	2	100822661	100847220	24560	1	ENSG00000232034	ENST00000430586	35255	NA	NA	NA
1	225710784	225711184	401	*	1084	0	Exon (ENST00000428148/ENSG00000226349, exon 3 of 3)	1	225700725	225752258	51534	1	ENSG00000227496	ENST00000671442	10059	102723834	LOC102723834	uncharacterized LOC102723834
22	42621560	42621960	401	*	6956	0	Promoter (2-3kb)	22	42618816	42624113	5298	2	ENSG00000100243	ENST00000685184	2153	1727	CYB5R3	cytochrome b5 reductase 3
8	29669295	29669695	401	*	9494	0	Distal Intergenic	8	29632091	29632644	554	1	ENSG00000243844	ENST00000498256	37204	646909	RPL17P33	ribosomal protein L17 pseudogene 33
20	63889151	63889551	401	*	6474	0	Promoter (2-3kb)	20	63886882	63891545	4664	1	ENSG00000101150	ENST00000474176	2269	7165	TPD52L2	TPD52 like 2
X	150219497	150219897	401	*	10354	0	Intron (ENST00000449111/ENSG00000235703, intron 11 of 14)	23	150228004	150228083	80	1	ENSG00000252454	ENST00000516645	-8107	100313839	MIR2114	microRNA 2114
15	40343513	40343913	401	*	3114	0	Promoter (2-3kb)	15	40331452	40340939	9488	2	ENSG00000188549	ENST00000397536	-2574	388115	CCDC9B	coiled-coil domain containing 9B
1	93453890	93454290	401	*	527	0	Intron (ENST00000271234/ENSG00000137942, intron 1 of 16)	1	93448282	93554661	106380	1	ENSG00000137942	ENST00000370253	5608	54874	FNBP1L	formin binding protein 1 like
6	42217708	42218108	401	*	8459	0	Promoter (<=1kb)	6	42206807	42217861	11055	2	ENSG00000048544	ENST00000053468	0	55173	MRPS10	mitochondrial ribosomal protein S10
16	67290344	67290744	401	*	3682	0	Promoter (2-3kb)	16	67287950	67289072	1123	1	ENSG00000196155	ENST00000567136	2394	25894	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4
