seqnames	start	end	width	strand	name	score	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
17	7579270	7579670	401	*	12425	0	Promoter (<=1kb)	17	7579491	7582111	2621	1	ENSG00000129226	ENST00000380498	0	968	CD68	CD68 molecule
7	5822885	5823285	401	*	28341	0	Promoter (<=1kb)	7	5823207	5847743	24537	1	ENSG00000235944	ENST00000434898	0	NA	NA	NA
3	172635540	172635940	401	*	22153	0	Promoter (<=1kb)	3	172633775	172636184	2410	2	ENSG00000144959	ENST00000470419	244	57552	NCEH1	neutral cholesterol ester hydrolase 1
8	29969955	29970355	401	*	30647	0	Distal Intergenic	8	29957272	29957348	77	2	ENSG00000264788	ENST00000579676	-12607	100422876	MIR3148	microRNA 3148
22	38794002	38794402	401	*	20066	0	Promoter (<=1kb)	22	38735909	38794143	58235	2	ENSG00000100242	ENST00000406622	0	25777	SUN2	Sad1 and UNC84 domain containing 2
19	11168557	11168957	401	*	14082	0	Promoter (1-2kb)	19	11166309	11170415	4107	2	ENSG00000197256	ENST00000587317	1458	25959	KANK2	KN motif and ankyrin repeat domains 2
11	13216386	13216786	401	*	5213	0	Distal Intergenic	11	13276652	13354377	77726	1	ENSG00000133794	ENST00000529050	-59866	406	BMAL1	basic helix-loop-helix ARNT like 1
13	44143239	44143639	401	*	8603	0	Promoter (<=1kb)	13	44143642	44154083	10442	1	ENSG00000227258	ENST00000619472	-3	101929212	SMIM2-AS1	SMIM2 antisense RNA 1
19	8361970	8362370	401	*	14003	0	Promoter (<=1kb)	19	8363289	8364609	1321	1	ENSG00000167772	ENST00000601886	-919	51129	ANGPTL4	angiopoietin like 4
10	69864355	69864755	401	*	4191	0	Intron (ENST00000357811/ENSG00000197467, intron 2 of 37)	10	69875137	69932661	57525	1	ENSG00000197467	ENST00000684387	-10382	1305	COL13A1	collagen type XIII alpha 1 chain
1	109821212	109821612	401	*	1644	0	Distal Intergenic	1	109828355	109871436	43082	1	ENSG00000228420	ENST00000453347	-6743	NA	NA	NA
6	42122702	42123102	401	*	26740	0	Intron (ENST00000696229/ENSG00000188112, intron 3 of 5)	6	42126377	42142619	16243	2	ENSG00000188112	ENST00000356542	19517	647024	C6orf132	chromosome 6 open reading frame 132
8	123586112	123586512	401	*	31533	0	Promoter (2-3kb)	8	123588759	123589046	288	1	ENSG00000251840	ENST00000516031	-2247	106479164	RN7SKP155	RN7SK pseudogene 155
19	16279192	16279592	401	*	14204	0	Distal Intergenic	19	16283820	16284208	389	1	ENSG00000289333	ENST00000687001	-4228	NA	NA	NA
7	73725678	73726078	401	*	29350	0	Distal Intergenic	7	73704180	73719672	15493	2	ENSG00000106089	ENST00000462135	-6006	6804	STX1A	syntaxin 1A
11	73194595	73194995	401	*	6173	0	Distal Intergenic	11	73157173	73182911	25739	2	ENSG00000289625	ENST00000686832	-11684	NA	NA	NA
7	28570781	28571181	401	*	28671	0	Promoter (<=1kb)	7	28570438	28749545	179108	1	ENSG00000146592	ENST00000461921	343	9586	CREB5	cAMP responsive element binding protein 5
2	200901425	200901825	401	*	17830	0	Promoter (2-3kb)	2	200899020	200899121	102	1	ENSG00000252916	ENST00000517107	2405	106479903	RNU6-762P	RNA, U6 small nuclear 762, pseudogene
16	23254390	23254790	401	*	11434	0	Distal Intergenic	16	23278231	23352913	74683	1	ENSG00000168447	ENST00000569789	-23441	6338	SCNN1B	sodium channel epithelial 1 subunit beta
19	45443452	45443852	401	*	14699	0	Intron (ENST00000423698/ENSG00000012061, intron 1 of 8)	19	45436654	45436704	51	1	ENSG00000275726	ENST00000611232	6798	102464836	MIR6088	microRNA 6088
11	3091790	3092190	401	*	5079	0	Promoter (1-2kb)	11	3087580	3090722	3143	2	ENSG00000021762	ENST00000498536	-1068	114879	OSBPL5	oxysterol binding protein like 5
7	131513477	131513877	401	*	30011	0	Promoter (2-3kb)	7	131509069	131510898	1830	2	ENSG00000128567	ENST00000482581	-2579	5420	PODXL	podocalyxin like
10	69861422	69861822	401	*	4190	0	Intron (ENST00000357811/ENSG00000197467, intron 2 of 37)	10	69875137	69932661	57525	1	ENSG00000197467	ENST00000684387	-13315	1305	COL13A1	collagen type XIII alpha 1 chain
5	177301691	177302091	401	*	26070	0	Promoter (1-2kb)	5	177302235	177303642	1408	2	ENSG00000169228	ENST00000393610	1551	53917	RAB24	RAB24, member RAS oncogene family
8	30082219	30082619	401	*	30648	0	Promoter (<=1kb)	8	30066904	30082424	15521	2	ENSG00000133872	ENST00000522794	0	51669	SARAF	store-operated calcium entry associated regulatory factor
20	50086469	50086869	401	*	19093	0	Intron (ENST00000371657/ENSG00000244687, intron 2 of 2)	20	50096059	50111566	15508	2	ENSG00000244687	ENST00000473860	24697	7335	UBE2V1	ubiquitin conjugating enzyme E2 V1
2	101630237	101630637	401	*	16743	0	Distal Intergenic	2	101551592	101567901	16310	2	ENSG00000286101	ENST00000651956	-62336	105373514	LOC105373514	uncharacterized LOC105373514
1	201461140	201461540	401	*	2778	0	Distal Intergenic	1	201464383	201465146	764	2	ENSG00000224818	ENST00000430471	3606	NA	NA	NA
2	10408067	10408467	401	*	15208	0	Intron (ENST00000423674/ENSG00000115756, intron 3 of 3)	2	10420021	10427000	6980	1	ENSG00000115756	ENST00000422133	-11554	3241	HPCAL1	hippocalcin like 1
3	129211838	129212238	401	*	21550	0	Intron (ENST00000691714/ENSG00000289469, intron 1 of 1)	3	129218093	129218350	258	2	ENSG00000241673	ENST00000464146	6112	NA	NA	NA
4	1337392	1337792	401	*	22756	0	Exon (ENST00000515766/ENSG00000090316, exon 2 of 3)	4	1332561	1340147	7587	1	ENSG00000090316	ENST00000515766	4831	10296	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
19	55216444	55216844	401	*	14959	0	Promoter (<=1kb)	19	55216660	55221616	4957	1	ENSG00000267649	ENST00000585911	0	NA	NA	NA
1	156003327	156003727	401	*	2194	0	Promoter (<=1kb)	1	155946855	156002564	55710	2	ENSG00000116584	ENST00000477754	-763	9181	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2
2	120367678	120368078	401	*	17023	0	Distal Intergenic	2	120346136	120351803	5668	1	ENSG00000163083	ENST00000295228	21542	3625	INHBB	inhibin subunit beta B
5	150472931	150473331	401	*	25637	0	Distal Intergenic	5	150485818	150521458	35641	1	ENSG00000070614	ENST00000522491	-12487	3340	NDST1	N-deacetylase and N-sulfotransferase 1
10	71377310	71377710	401	*	4245	0	Intron (ENST00000644895/ENSG00000198246, intron 5 of 5)	10	71364243	71366374	2132	1	ENSG00000279406	ENST00000623796	13067	NA	NA	NA
11	65614146	65614546	401	*	5954	0	Promoter (<=1kb)	11	65597757	65614221	16465	2	ENSG00000173327	ENST00000309100	0	4296	MAP3K11	mitogen-activated protein kinase kinase kinase 11
20	58252029	58252429	401	*	19307	0	Intron (ENST00000650934/ENSG00000291067, intron 5 of 17)	20	58228940	58246244	17305	2	ENSG00000291067	ENST00000497138	-5785	NA	NA	NA
22	39221236	39221636	401	*	20083	0	Distal Intergenic	22	39224935	39240909	15975	2	ENSG00000100311	ENST00000381551	19273	5155	PDGFB	platelet derived growth factor subunit B
22	30609296	30609696	401	*	19840	0	Promoter (2-3kb)	22	30607204	30627060	19857	1	ENSG00000185339	ENST00000407817	2092	6948	TCN2	transcobalamin 2
11	67354584	67354984	401	*	6031	0	Promoter (<=1kb)	11	67353629	67354348	720	1	ENSG00000274251	ENST00000613900	955	NA	NA	NA
7	44044420	44044820	401	*	28970	0	Promoter (<=1kb)	7	44044640	44061714	17075	1	ENSG00000136279	ENST00000490734	0	28988	DBNL	drebrin like
19	45568780	45569180	401	*	14710	0	Intron (ENST00000323060/ENSG00000125741, intron 1 of 1)	19	45527767	45584802	57036	2	ENSG00000125741	ENST00000323060	15622	80207	OPA3	outer mitochondrial membrane lipid metabolism regulator OPA3
17	956914	957314	401	*	12294	0	Promoter (1-2kb)	17	959034	959366	333	1	ENSG00000263017	ENST00000570544	-1720	NA	NA	NA
13	106373955	106374355	401	*	9035	0	Promoter (<=1kb)	13	106374477	106377791	3315	1	ENSG00000233532	ENST00000643760	-122	728192	LINC00460	long intergenic non-protein coding RNA 460
17	2943523	2943923	401	*	12329	0	Intron (ENST00000637138/ENSG00000132359, intron 4 of 25)	17	2939951	3034207	94257	1	ENSG00000132359	ENST00000697392	3572	23108	RAP1GAP2	RAP1 GTPase activating protein 2
2	120729688	120730088	401	*	17043	0	Distal Intergenic	2	120735623	120951445	215823	1	ENSG00000074047	ENST00000482119	-5535	2736	GLI2	GLI family zinc finger 2
19	12791264	12791664	401	*	14128	0	Promoter (<=1kb)	19	12791486	12793315	1830	1	ENSG00000171223	ENST00000302754	0	3726	JUNB	JunB proto-oncogene, AP-1 transcription factor subunit
19	14496066	14496466	401	*	14164	0	Promoter (<=1kb)	19	14477760	14496149	18390	2	ENSG00000123159	ENST00000393028	0	10755	GIPC1	GIPC PDZ domain containing family member 1
11	62560566	62560966	401	*	5815	0	Intron (ENST00000329251/ENSG00000254772, intron 7 of 9)	11	62533984	62556235	22252	2	ENSG00000124942	ENST00000530285	-4331	79026	AHNAK	AHNAK nucleoprotein
3	43690514	43690914	401	*	20765	0	Promoter (<=1kb)	3	43690880	43718797	27918	1	ENSG00000011198	ENST00000458276	0	51099	ABHD5	abhydrolase domain containing 5, lysophosphatidic acid acyltransferase
19	11766817	11767217	401	*	14106	0	Promoter (<=1kb)	19	11767000	11777973	10974	1	ENSG00000197044	ENST00000462251	0	126068	ZNF441	zinc finger protein 441
16	57627466	57627866	401	*	11806	0	Promoter (<=1kb)	16	57627711	57651492	23782	1	ENSG00000205336	ENST00000565013	0	9289	ADGRG1	adhesion G protein-coupled receptor G1
15	66497665	66498065	401	*	10593	0	Promoter (<=1kb)	15	66490135	66497750	7616	2	ENSG00000174446	ENST00000563480	0	10302	SNAPC5	small nuclear RNA activating complex polypeptide 5
11	64335072	64335472	401	*	5882	0	Intron (ENST00000690790/ENSG00000236935, intron 1 of 2)	11	64325050	64340154	15105	2	ENSG00000236935	ENST00000690790	4682	102723878	LOC102723878	uncharacterized LOC102723878
19	17327665	17328065	401	*	14244	0	3' UTR	19	17333288	17334729	1442	2	ENSG00000074855	ENST00000600711	6664	57719	ANO8	anoctamin 8
20	50115841	50116241	401	*	19095	0	Promoter (<=1kb)	20	50081124	50115954	34831	2	ENSG00000244687	ENST00000340309	0	7335	UBE2V1	ubiquitin conjugating enzyme E2 V1
7	77008004	77008404	401	*	29434	0	Intron (ENST00000636308/ENSG00000265479, intron 10 of 14)	7	77011551	77015853	4303	1	ENSG00000241350	ENST00000451831	-3147	NA	NA	NA
2	26342964	26343364	401	*	15522	0	Promoter (2-3kb)	2	26308173	26345802	37630	2	ENSG00000173567	ENST00000459892	2438	165082	ADGRF3	adhesion G protein-coupled receptor F3
6	44012089	44012489	401	*	26792	0	Intron (ENST00000687843/ENSG00000237686, intron 1 of 4)	6	43997182	44003649	6468	2	ENSG00000237686	ENST00000607590	-8440	101929705	SCIRT	stem cell inhibitory RNA transcript
17	63787306	63787706	401	*	13025	0	Promoter (<=1kb)	17	63787038	63805287	18250	1	ENSG00000198231	ENST00000578137	268	11325	DDX42	DEAD-box helicase 42
2	240205363	240205763	401	*	18470	0	Distal Intergenic	2	240189710	240194408	4699	2	ENSG00000286183	ENST00000650968	-10955	NA	NA	NA
12	48682134	48682534	401	*	7469	0	Promoter (<=1kb)	12	48653211	48682238	29028	2	ENSG00000139620	ENST00000420613	0	54934	KANSL2	KAT8 regulatory NSL complex subunit 2
20	1719019	1719419	401	*	18528	0	Distal Intergenic	20	1722045	1722537	493	2	ENSG00000234282	ENST00000455216	3118	NA	NA	NA
2	112736997	112737397	401	*	16900	0	3' UTR	2	112729657	112739047	9391	1	ENSG00000144130	ENST00000491170	7340	284958	NT5DC4	5'-nucleotidase domain containing 4
16	89316015	89316415	401	*	12258	0	Promoter (<=1kb)	16	89300120	89316998	16879	2	ENSG00000167522	ENST00000645664	583	29123	ANKRD11	ankyrin repeat domain containing 11
2	111704282	111704682	401	*	16871	0	Intron (ENST00000643447/ENSG00000153107, intron 9 of 11)	2	111429324	111699033	269710	2	ENSG00000285016	ENST00000644013	-5249	NA	NA	NA
11	65570164	65570564	401	*	5951	0	Promoter (<=1kb)	11	65570460	65571888	1429	1	ENSG00000173465	ENST00000531405	0	10534	ZNRD2	zinc ribbon domain containing 2
1	32612114	32612514	401	*	415	0	Intron (ENST00000341885/ENSG00000176261, intron 1 of 1)	1	32621830	32632058	10229	2	ENSG00000176261	ENST00000467652	19544	339487	ZBTB8OS	zinc finger and BTB domain containing 8 opposite strand
6	42702231	42702631	401	*	26755	0	Intron (ENST00000230381/ENSG00000112619, intron 2 of 2)	6	42696598	42722597	26000	2	ENSG00000112619	ENST00000230381	19966	5961	PRPH2	peripherin 2
20	1830239	1830639	401	*	18529	0	Distal Intergenic	20	1787874	1817765	29892	2	ENSG00000286288	ENST00000661517	-12474	NA	NA	NA
17	50817835	50818235	401	*	12864	0	Distal Intergenic	17	50834650	50841308	6659	1	ENSG00000173714	ENST00000426127	-16415	124857	WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2
4	7434786	7435186	401	*	22829	0	Promoter (<=1kb)	4	7430285	7434930	4646	2	ENSG00000178597	ENST00000319098	0	768239	PSAPL1	prosaposin like 1
8	130427932	130428332	401	*	31711	0	Promoter (<=1kb)	8	130180867	130427802	246936	2	ENSG00000153317	ENST00000520927	-130	50807	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
14	68784870	68785270	401	*	9722	0	Distal Intergenic	14	68773316	68780218	6903	2	ENSG00000289583	ENST00000691194	-4652	107984709	LOC107984709	uncharacterized LOC107984709
19	39445348	39445748	401	*	14556	0	Promoter (<=1kb)	19	39445546	39476666	31121	1	ENSG00000196235	ENST00000402194	0	6829	SUPT5H	SPT5 homolog, DSIF elongation factor subunit
16	58336589	58336989	401	*	11837	0	Intron (ENST00000561952/ENSG00000181938, intron 1 of 1)	16	58368044	58386702	18659	1	ENSG00000181938	ENST00000567432	-31055	64785	GINS3	GINS complex subunit 3
8	129999062	129999462	401	*	31690	0	Intron (ENST00000694912/ENSG00000153310, intron 1 of 13)	8	130004528	130004601	74	2	ENSG00000253043	ENST00000517234	5139	106479093	RNU7-181P	RNA, U7 small nuclear 181 pseudogene
10	71761083	71761483	401	*	4251	0	Promoter (<=1kb)	10	71760482	71761944	1463	2	ENSG00000107738	ENST00000481568	461	64115	VSIR	V-set immunoregulatory receptor
19	49676703	49677103	401	*	14861	0	Promoter (<=1kb)	19	49677073	49685037	7965	1	ENSG00000126457	ENST00000534465	0	3276	PRMT1	protein arginine methyltransferase 1
14	104980149	104980549	401	*	10281	0	Promoter (1-2kb)	14	104937253	104978374	41122	2	ENSG00000185567	ENST00000333244	-1775	113146	AHNAK2	AHNAK nucleoprotein 2
16	29811129	29811529	401	*	11527	0	Promoter (<=1kb)	16	29811382	29812328	947	1	ENSG00000167371	ENST00000568516	0	112476	PRRT2	proline rich transmembrane protein 2
22	36585834	36586234	401	*	19970	0	Promoter (<=1kb)	22	36584489	36585454	966	2	ENSG00000166862	ENST00000480002	-380	10369	CACNG2	calcium voltage-gated channel auxiliary subunit gamma 2
19	40465805	40466205	401	*	14567	0	Promoter (<=1kb)	19	40466241	40560507	94267	1	ENSG00000160460	ENST00000595535	-36	57731	SPTBN4	spectrin beta, non-erythrocytic 4
3	197908544	197908944	401	*	22732	0	Intron (ENST00000455191/ENSG00000114473, intron 8 of 10)	3	197906368	197912952	6585	2	ENSG00000114473	ENST00000469822	4008	84223	IQCG	IQ motif containing G
19	48492747	48493147	401	*	14806	0	Intron (ENST00000648216/ENSG00000142235, intron 2 of 4)	19	48485271	48498405	13135	2	ENSG00000142235	ENST00000648216	5258	114783	LMTK3	lemur tyrosine kinase 3
3	185354119	185354519	401	*	22363	0	Intron (ENST00000446828/ENSG00000073803, intron 2 of 12)	3	185363136	185489094	125959	1	ENSG00000073803	ENST00000265026	-8617	9175	MAP3K13	mitogen-activated protein kinase kinase kinase 13
19	3177186	3177586	401	*	13926	0	Promoter (1-2kb)	19	3178326	3178708	383	2	ENSG00000289471	ENST00000687895	1122	NA	NA	NA
1	44721495	44721895	401	*	686	0	Promoter (<=1kb)	1	44721786	44721902	117	2	ENSG00000199377	ENST00000362507	7	26828	RNU5F-1	RNA, U5F small nuclear 1
16	30018615	30019015	401	*	11539	0	Promoter (2-3kb)	16	30009226	30021295	12070	2	ENSG00000149927	ENST00000574405	2280	8448	DOC2A	double C2 domain alpha
1	16164202	16164602	401	*	218	0	Distal Intergenic	1	16159266	16161883	2618	1	ENSG00000224621	ENST00000426353	4936	NA	NA	NA
7	108442018	108442418	401	*	29781	0	Intron (ENST00000413765/ENSG00000091129, intron 1 of 30)	7	108148117	108456321	308205	2	ENSG00000091129	ENST00000379024	13903	4897	NRCAM	neuronal cell adhesion molecule
11	34307179	34307579	401	*	5443	0	Intron (ENST00000435224/ENSG00000166016, intron 1 of 16)	11	34335118	34336003	886	2	ENSG00000254708	ENST00000531489	28424	NA	NA	NA
1	94723944	94724344	401	*	1461	0	Intron (ENST00000634870/ENSG00000293271, intron 2 of 5)	1	94732133	94742495	10363	2	ENSG00000293271	ENST00000424711	18151	101928079	SLC44A3-AS1	SLC44A3 antisense RNA 1
2	10057564	10057964	401	*	15192	0	Promoter (2-3kb)	2	10054421	10054866	446	2	ENSG00000271787	ENST00000607181	-2698	NA	NA	NA
10	74118818	74119218	401	*	4336	0	3' UTR	10	74128878	74130004	1127	2	ENSG00000185009	ENST00000480373	10786	26985	AP3M1	adaptor related protein complex 3 subunit mu 1
6	44064485	44064885	401	*	26799	0	Exon (ENST00000665400/ENSG00000231881, exon 1 of 6)	6	44058792	44089288	30497	1	ENSG00000231881	ENST00000665400	5693	NA	NA	NA
4	6999136	6999536	401	*	22817	0	Promoter (<=1kb)	4	6999183	7010777	11595	1	ENSG00000132405	ENST00000439515	0	57533	TBC1D14	TBC1 domain family member 14
2	172288639	172289039	401	*	17470	0	Intron (ENST00000667725/ENSG00000232555, intron 2 of 4)	2	172301145	172367941	66797	1	ENSG00000232555	ENST00000657632	-12106	NA	NA	NA
2	231648558	231648958	401	*	18288	0	Promoter (2-3kb)	2	231645998	231646273	276	2	ENSG00000239202	ENST00000481141	-2285	106481059	RN7SL499P	RNA, 7SL, cytoplasmic 499, pseudogene
9	38171277	38171677	401	*	32239	0	Distal Intergenic	9	38147428	38147561	134	1	ENSG00000200026	ENST00000363156	23849	124900277	LOC124900277	U8 small nucleolar RNA
2	231877880	231878280	401	*	18295	0	Distal Intergenic	2	231892242	231892298	57	2	ENSG00000222246	ENST00000410314	14018	100302126	MIR1471	microRNA 1471
11	62786460	62786860	401	*	5834	0	Promoter (<=1kb)	11	62786023	62786785	763	2	ENSG00000269176	ENST00000601484	0	NA	NA	NA
7	26520408	26520808	401	*	28629	0	Distal Intergenic	7	26538378	26541048	2671	1	ENSG00000280255	ENST00000623092	-17570	NA	NA	NA
15	74866069	74866469	401	*	10692	0	Intron (ENST00000268099/ENSG00000140497, intron 1 of 8)	15	74853757	74873029	19273	2	ENSG00000140497	ENST00000569124	6560	10066	SCAMP2	secretory carrier membrane protein 2
19	35644330	35644730	401	*	14473	0	Promoter (<=1kb)	19	35643666	35644682	1017	1	ENSG00000105672	ENST00000591135	664	2116	ETV2	ETS variant transcription factor 2
2	71129786	71130186	401	*	16386	0	Promoter (<=1kb)	2	71124206	71130214	6009	2	ENSG00000124370	ENST00000494660	28	84693	MCEE	methylmalonyl-CoA epimerase
19	16471949	16472349	401	*	14213	0	Promoter (<=1kb)	19	16355239	16471961	116723	2	ENSG00000127527	ENST00000602022	0	58513	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
2	71452580	71452980	401	*	16391	0	Promoter (<=1kb)	2	71453561	71686763	233203	1	ENSG00000135636	ENST00000258104	-581	8291	DYSF	dysferlin
14	67526714	67527114	401	*	9685	0	Intron (ENST00000554278/ENSG00000198133, intron 1 of 2)	14	67533290	67589612	56323	1	ENSG00000054690	ENST00000329153	-6176	57475	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1
16	3971263	3971663	401	*	11231	0	Intron (ENST00000576936/ENSG00000162104, intron 5 of 5)	16	3981773	3984150	2378	2	ENSG00000162104	ENST00000574721	12487	115	ADCY9	adenylate cyclase 9
10	77583532	77583932	401	*	4383	0	Intron (ENST00000639601/ENSG00000156113, intron 1 of 27)	10	77587049	77587159	111	1	ENSG00000199592	ENST00000362722	-3117	100873587	RNA5SP321	RNA, 5S ribosomal pseudogene 321
1	205298447	205298847	401	*	2883	0	Distal Intergenic	1	205302063	205321745	19683	2	ENSG00000163545	ENST00000367157	22898	81788	NUAK2	NUAK family kinase 2
19	10915609	10916009	401	*	14067	0	Promoter (2-3kb)	19	10918986	10920870	1885	1	ENSG00000142453	ENST00000586508	-2977	10498	CARM1	coactivator associated arginine methyltransferase 1
15	89379840	89380240	401	*	10923	0	Promoter (<=1kb)	15	89379585	89395337	15753	1	ENSG00000255571	ENST00000665086	255	254559	MIR9-3HG	MIR9-3 host gene
21	43307043	43307443	401	*	19667	0	Distal Intergenic	21	43322417	43332039	9623	2	ENSG00000237864	ENST00000450205	24596	NA	NA	NA
22	37432096	37432496	401	*	19994	0	Distal Intergenic	22	37367960	37427479	59520	2	ENSG00000166897	ENST00000402918	-4617	114794	ELFN2	extracellular leucine rich repeat and fibronectin type III domain containing 2
15	75108440	75108840	401	*	10706	0	Intron (ENST00000563298/ENSG00000138621, intron 2 of 2)	15	75114261	75114868	608	1	ENSG00000260152	ENST00000565381	-5421	NA	NA	NA
2	61255558	61255958	401	*	16187	0	Promoter (<=1kb)	2	61189277	61256886	67610	2	ENSG00000115464	ENST00000463046	928	9736	USP34	ubiquitin specific peptidase 34
2	174775667	174776067	401	*	17544	0	Exon (ENST00000654673/ENSG00000236449, exon 2 of 2)	2	174771789	174776720	4932	1	ENSG00000236449	ENST00000654673	3878	NA	NA	NA
20	45104827	45105227	401	*	18959	0	Distal Intergenic	20	45091214	45101127	9914	2	ENSG00000124134	ENST00000537075	-3700	3787	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
8	23411391	23411791	401	*	30556	0	Intron (ENST00000524144/ENSG00000134013, intron 1 of 3)	8	23368065	23404226	36162	2	ENSG00000134013	ENST00000519243	-7165	4017	LOXL2	lysyl oxidase like 2
6	107675217	107675617	401	*	27252	0	Distal Intergenic	6	107697299	107700218	2920	2	ENSG00000280135	ENST00000623300	24601	NA	NA	NA
5	134904554	134904954	401	*	25284	0	Promoter (<=1kb)	5	134905120	134969660	64541	1	ENSG00000132570	ENST00000512783	-166	84105	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2
6	34609584	34609984	401	*	26611	0	Intron (ENST00000374023/ENSG00000196821, intron 3 of 4)	6	34616538	34617258	721	1	ENSG00000216636	ENST00000404151	-6554	100129061	RPL7P25	ribosomal protein L7 pseudogene 25
11	33769522	33769922	401	*	5419	0	Promoter (2-3kb)	11	33763206	33772003	8798	2	ENSG00000110429	ENST00000526952	2081	26273	FBXO3	F-box protein 3
7	1156639	1157039	401	*	28238	0	Promoter (<=1kb)	7	1152906	1157732	4827	2	ENSG00000178381	ENST00000574135	693	90637	ZFAND2A	zinc finger AN1-type containing 2A
12	56360114	56360514	401	*	7585	0	Promoter (<=1kb)	12	56341597	56360161	18565	2	ENSG00000170581	ENST00000698178	0	6773	STAT2	signal transducer and activator of transcription 2
2	10270644	10271044	401	*	15199	0	Distal Intergenic	2	10280628	10280891	264	1	ENSG00000264030	ENST00000582099	-9584	106480485	RN7SL66P	RNA, 7SL, cytoplasmic 66, pseudogene
3	126835191	126835591	401	*	21506	0	Intron (ENST00000503119/ENSG00000159685, intron 5 of 7)	3	126854864	126949879	95016	1	ENSG00000159685	ENST00000515867	-19273	84303	CHCHD6	coiled-coil-helix-coiled-coil-helix domain containing 6
15	71237601	71238001	401	*	10637	0	Intron (ENST00000355327/ENSG00000187720, intron 4 of 17)	15	71185827	71189064	3238	2	ENSG00000259964	ENST00000665266	-48537	101929196	THSD4-AS1	THSD4 antisense RNA 1
16	90057721	90058121	401	*	12286	0	3' UTR	16	90056566	90062325	5760	2	ENSG00000126856	ENST00000325921	4204	11105	PRDM7	PR/SET domain 7
19	35164456	35164856	401	*	14458	0	Promoter (<=1kb)	19	35164035	35169881	5847	1	ENSG00000089327	ENST00000392217	421	53827	FXYD5	FXYD domain containing ion transport regulator 5
16	57643327	57643727	401	*	11809	0	Promoter (<=1kb)	16	57643007	57651418	8412	1	ENSG00000205336	ENST00000568618	320	9289	ADGRG1	adhesion G protein-coupled receptor G1
1	200898268	200898668	401	*	2756	0	5' UTR	1	200894900	200915742	20843	1	ENSG00000163362	ENST00000413687	3368	55765	INAVA	innate immunity activator
5	923424	923824	401	*	23928	0	Distal Intergenic	5	917028	917900	873	1	ENSG00000071539	ENST00000508430	6396	9319	TRIP13	thyroid hormone receptor interactor 13
3	45120311	45120711	401	*	20778	0	Intron (ENST00000296129/ENSG00000163814, intron 1 of 8)	3	45112337	45139595	27259	2	ENSG00000163814	ENST00000490471	18884	64866	CDCP1	CUB domain containing protein 1
17	2347810	2348210	401	*	12313	0	Intron (ENST00000572875/ENSG00000141258, intron 1 of 2)	17	2337622	2380675	43054	1	ENSG00000141258	ENST00000574563	10188	9905	SGSM2	small G protein signaling modulator 2
1	155038517	155038917	401	*	2167	0	Intron (ENST00000525273/ENSG00000163357, intron 4 of 14)	1	155033970	155049264	15295	1	ENSG00000163357	ENST00000368419	4547	149095	DCST1	DC-STAMP domain containing 1
X	150219497	150219897	401	*	34116	0	Intron (ENST00000449111/ENSG00000235703, intron 11 of 14)	23	150228004	150228083	80	1	ENSG00000252454	ENST00000516645	-8107	100313839	MIR2114	microRNA 2114
3	46386211	46386611	401	*	20792	0	Intron (ENST00000451485/ENSG00000223552, intron 2 of 3)	3	46372670	46373961	1292	1	ENSG00000160791	ENST00000445772	13541	1234	CCR5	C-C motif chemokine receptor 5
22	38298619	38299019	401	*	20052	0	Promoter (<=1kb)	22	38292314	38298852	6539	2	ENSG00000213923	ENST00000431632	0	1454	CSNK1E	casein kinase 1 epsilon
14	74923105	74923505	401	*	9861	0	Promoter (<=1kb)	14	74903951	74923260	19310	2	ENSG00000198208	ENST00000557413	0	83694	RPS6KL1	ribosomal protein S6 kinase like 1
22	24303380	24303780	401	*	19750	0	Promoter (<=1kb)	22	24304396	24321688	17293	1	ENSG00000100014	ENST00000440893	-616	23384	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like
1	154983045	154983445	401	*	2163	0	Promoter (<=1kb)	1	154983338	154988132	4795	1	ENSG00000160688	ENST00000492620	0	80308	FLAD1	flavin adenine dinucleotide synthetase 1
9	136882530	136882930	401	*	33225	0	Promoter (<=1kb)	9	136881912	136908218	26307	1	ENSG00000127191	ENST00000419057	618	7186	TRAF2	TNF receptor associated factor 2
7	103038071	103038471	401	*	29714	0	Intron (ENST00000440067/ENSG00000161040, intron 3 of 20)	7	103030104	103031354	1251	1	ENSG00000236226	ENST00000447336	7967	NA	NA	NA
1	154972553	154972953	401	*	2161	0	Promoter (1-2kb)	1	154967670	154974336	6667	2	ENSG00000160691	ENST00000412170	1383	6464	SHC1	SHC adaptor protein 1
19	45721998	45722398	401	*	14721	0	Promoter (1-2kb)	19	45712944	45723496	10553	2	ENSG00000177051	ENST00000586899	1098	23403	FBXO46	F-box protein 46
