seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENTREZID	SYMBOL	GENENAME
8	86044024	86044252	229	*	Promoter (<=1kb)	8	86043102	86043507	406	1	ENSG00000243761	ENST00000465398	922	100131339	RPL32P4	ribosomal protein L32 pseudogene 4
8	87632244	87632545	302	*	Intron (ENST00000440763/ENSG00000253500, intron 3 of 3)	8	87598462	87601634	3173	2	ENSG00000251563	ENST00000508226	-30610	642461	IARS2P1	IARS2 pseudogene 1
8	89344059	89344267	209	*	Distal Intergenic	8	89412621	89415071	2451	2	ENSG00000248231	ENST00000509735	70804	NA	NA	NA
8	90000905	90001263	359	*	Promoter (<=1kb)	8	90001405	90051920	50516	1	ENSG00000104325	ENST00000519328	-142	1666	DECR1	2,4-dienoyl-CoA reductase 1
8	92230722	92231027	306	*	Distal Intergenic	8	92144088	92144435	348	2	ENSG00000233778	ENST00000465478	-86287	NA	NA	NA
8	93127601	93127787	187	*	Distal Intergenic	8	93134294	93134809	516	2	ENSG00000279847	ENST00000625010	7022	389676	LINC02906	long intergenic non-protein coding RNA 2906
8	93674420	93674623	204	*	Intron (ENST00000501400/ENSG00000246662, intron 3 of 10)	8	93698561	93709779	11219	1	ENSG00000188343	ENST00000523475	-23938	137392	CIBAR1	CBY1 interacting BAR domain containing 1
8	94713204	94713489	286	*	Promoter (<=1kb)	8	94713715	94713812	98	2	ENSG00000199701	ENST00000362831	323	NA	NA	NA
8	95456094	95456301	208	*	Intron (ENST00000701037/ENSG00000253773, intron 2 of 3)	8	95432637	95810136	377500	1	ENSG00000253773	ENST00000517437	23457	100616530	CFAP418-AS1	CFAP418 antisense RNA 1
8	96761813	96762004	192	*	Promoter (<=1kb)	8	96761240	96785287	24048	1	ENSG00000104324	ENST00000521142	573	10404	CPQ	carboxypeptidase Q
8	96857378	96857685	308	*	Intron (ENST00000220763/ENSG00000104324, intron 3 of 7)	8	96761240	96785287	24048	1	ENSG00000104324	ENST00000521142	96138	10404	CPQ	carboxypeptidase Q
8	97763846	97764053	208	*	Distal Intergenic	8	97772313	97772425	113	1	ENSG00000202399	ENST00000365529	-8260	NA	NA	NA
1	184057020	184057297	278	*	Promoter (2-3kb)	1	184054361	184055069	709	1	ENSG00000198860	ENST00000457455	2659	116461	TSEN15	tRNA splicing endonuclease subunit 15
8	98983266	98983673	408	*	Intron (ENST00000686056/ENSG00000253948, intron 1 of 2)	8	99003407	99003842	436	2	ENSG00000253180	ENST00000517978	20169	NA	NA	NA
8	98994067	98994388	322	*	Intron (ENST00000686056/ENSG00000253948, intron 1 of 2)	8	99003407	99003842	436	2	ENSG00000253180	ENST00000517978	9454	NA	NA	NA
8	99860128	99860440	313	*	Intron (ENST00000683334/ENSG00000132549, intron 56 of 60)	8	99868057	99877580	9524	1	ENSG00000132549	ENST00000493587	-7617	157680	VPS13B	vacuolar protein sorting 13 homolog B
8	100527167	100527285	119	*	Intron (ENST00000520552/ENSG00000186106, intron 4 of 5)	8	100522514	100533325	10812	2	ENSG00000186106	ENST00000519316	6040	157567	ANKRD46	ankyrin repeat domain 46
1	19936487	19936625	139	*	Distal Intergenic	1	19920009	19923617	3609	2	ENSG00000188784	ENST00000375116	-12870	30814	PLA2G2E	phospholipase A2 group IIE
8	101026230	101026457	228	*	Distal Intergenic	8	101034868	101076252	41385	1	ENSG00000248599	ENST00000665441	-8411	441374	SLEAR	STAT1 regulated ILF2 complex interacting lncRNA
1	185749112	185749243	132	*	Intron (ENST00000271588/ENSG00000143341, intron 1 of 106)	1	185734391	186190949	456559	1	ENSG00000143341	ENST00000271588	14721	83872	HMCN1	hemicentin 1
8	101460051	101460240	190	*	Distal Intergenic	8	101411873	101452452	40580	2	ENSG00000254084	ENST00000519793	-7599	NA	NA	NA
8	101492298	101492556	259	*	Promoter (<=1kb)	8	101492439	101492789	351	1	ENSG00000083307	ENST00000521085	0	79977	GRHL2	grainyhead like transcription factor 2
8	102197321	102197573	253	*	Distal Intergenic	8	102207776	102214229	6454	2	ENSG00000048392	ENST00000395910	16656	50484	RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B
8	102281030	102281418	389	*	Exon (ENST00000520539/ENSG00000104517, exon 41 of 59)	8	102271194	102276820	5627	2	ENSG00000104517	ENST00000521566	-4210	51366	UBR5	ubiquitin protein ligase E3 component n-recognin 5
8	102600876	102601149	274	*	Distal Intergenic	8	102621509	102622331	823	2	ENSG00000253382	ENST00000521750	21182	NA	NA	NA
8	102616771	102617246	476	*	Distal Intergenic	8	102621509	102622331	823	2	ENSG00000253382	ENST00000521750	5085	NA	NA	NA
8	102728372	102728578	207	*	Distal Intergenic	8	102688317	102688906	590	2	ENSG00000250684	ENST00000514945	-39466	NA	NA	NA
1	198272388	198272737	350	*	Intron (ENST00000538004/ENSG00000151414, intron 5 of 9)	1	198277704	198319749	42046	1	ENSG00000151414	ENST00000493790	-4967	140609	NEK7	NIMA related kinase 7
8	103074039	103074251	213	*	Distal Intergenic	8	103064560	103068825	4266	1	ENSG00000155097	ENST00000518959	9479	528	ATP6V1C1	ATPase H+ transporting V1 subunit C1
8	106617763	106617997	235	*	Promoter (<=1kb)	8	106618126	106707690	89565	1	ENSG00000164830	ENST00000497705	-129	55074	OXR1	oxidation resistance 1
8	106890191	106890498	308	*	Distal Intergenic	8	106980967	106981571	605	2	ENSG00000275905	ENST00000617737	91073	NA	NA	NA
8	107632166	107632294	129	*	Distal Intergenic	8	107647279	107648032	754	1	ENSG00000248838	ENST00000507497	-14985	100129815	PGAM1P13	phosphoglycerate mutase 1 pseudogene 13
8	108348122	108348298	177	*	Intron (ENST00000677409/ENSG00000104408, intron 1 of 13)	8	108241893	108355726	113834	2	ENSG00000104408	ENST00000518634	7428	3646	EIF3E	eukaryotic translation initiation factor 3 subunit E
8	108351419	108351595	177	*	Intron (ENST00000677409/ENSG00000104408, intron 1 of 13)	8	108241893	108355726	113834	2	ENSG00000104408	ENST00000518634	4131	3646	EIF3E	eukaryotic translation initiation factor 3 subunit E
8	110662630	110662827	198	*	Distal Intergenic	8	110609241	110632394	23154	1	ENSG00000253122	ENST00000523264	53389	NA	NA	NA
8	112590304	112590534	231	*	Intron (ENST00000343508/ENSG00000164796, intron 23 of 71)	8	112538889	112539317	429	1	ENSG00000230169	ENST00000419341	51415	100289099	RPL30P16	ribosomal protein L30 pseudogene 16
8	112726169	112726358	190	*	Intron (ENST00000343508/ENSG00000164796, intron 14 of 71)	8	112222932	112690042	467111	2	ENSG00000164796	ENST00000339701	-36127	114788	CSMD3	CUB and Sushi multiple domains 3
8	115650006	115650287	282	*	Intron (ENST00000640765/ENSG00000104447, intron 1 of 5)	8	115619747	115661678	41932	2	ENSG00000104447	ENST00000395713	11391	7227	TRPS1	transcriptional repressor GATA binding 1
8	116472842	116473408	567	*	Distal Intergenic	8	116402543	116403757	1215	2	ENSG00000253672	ENST00000523110	-69085	NA	NA	NA
8	116687877	116688114	238	*	Intron (ENST00000521861/ENSG00000147677, intron 2 of 7)	8	116646581	116657775	11195	2	ENSG00000147677	ENST00000520289	-30102	8667	EIF3H	eukaryotic translation initiation factor 3 subunit H
8	117265762	117266039	278	*	Promoter (<=1kb)	8	117265272	117318701	53430	1	ENSG00000286308	ENST00000671266	490	NA	NA	NA
8	117582077	117582315	239	*	Distal Intergenic	8	117530364	117540002	9639	1	ENSG00000164758	ENST00000519391	51713	90390	MED30	mediator complex subunit 30
8	119102541	119102682	142	*	Exon (ENST00000521788/ENSG00000184374, exon 6 of 7)	8	119062942	119068782	5841	2	ENSG00000254278	ENST00000518362	-33759	101927513	LOC101927513	uncharacterized LOC101927513
8	122129194	122129516	323	*	Promoter (2-3kb)	8	121954640	122127184	172545	2	ENSG00000254303	ENST00000523792	-2010	NA	NA	NA
8	122318827	122319007	181	*	Distal Intergenic	8	122414332	122428551	14220	2	ENSG00000255364	ENST00000533992	109544	NA	NA	NA
8	123217172	123217354	183	*	Promoter (1-2kb)	8	123215788	123215863	76	2	ENSG00000266324	ENST00000582039	-1309	100616260	MIR4663	microRNA 4663
8	123601577	123601793	217	*	Distal Intergenic	8	123614219	123667248	53030	1	ENSG00000253286	ENST00000652905	-12426	NA	NA	NA
8	123998708	123998978	271	*	Intron (ENST00000522917/ENSG00000214814, intron 12 of 40)	8	124036010	124040468	4459	2	ENSG00000254249	ENST00000522005	41490	NA	NA	NA
8	125125754	125126007	254	*	Promoter (1-2kb)	8	125124144	125367118	242975	1	ENSG00000156831	ENST00000517315	1610	286053	NSMCE2	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase
1	201173392	201173535	144	*	Promoter (1-2kb)	1	201134772	201171574	36803	2	ENSG00000116857	ENST00000367333	-1818	252839	TMEM9	transmembrane protein 9
8	125968828	125969035	208	*	Intron (ENST00000652177/ENSG00000286122, intron 1 of 1)	8	125895691	125972111	76421	2	ENSG00000245164	ENST00000652311	3076	100130231	LINC00861	long intergenic non-protein coding RNA 861
8	126609497	126609804	308	*	Intron (ENST00000645490/ENSG00000253438, intron 1 of 1)	8	126582631	126583006	376	2	ENSG00000253543	ENST00000523708	-26491	NA	NA	NA
8	127589311	127589520	210	*	Intron (ENST00000652749/ENSG00000286266, intron 2 of 2)	8	127579157	127636867	57711	1	ENSG00000286266	ENST00000650971	10154	NA	NA	NA
8	127760630	127760836	207	*	Distal Intergenic	8	127739073	127741434	2362	1	ENSG00000136997	ENST00000707117	21557	4609	MYC	MYC proto-oncogene, bHLH transcription factor
8	127931711	127932024	314	*	Intron (ENST00000667305/ENSG00000249859, intron 2 of 8)	8	127916498	128101252	184755	1	ENSG00000249859	ENST00000700930	15213	5820	PVT1	Pvt1 oncogene
8	127936422	127936744	323	*	Intron (ENST00000667305/ENSG00000249859, intron 2 of 8)	8	127946559	127948723	2165	2	ENSG00000280055	ENST00000624314	11979	641384	LINC02912	long intergenic non-protein coding RNA 2912
8	128204666	128204893	228	*	Distal Intergenic	8	128220504	128220803	300	1	ENSG00000201782	ENST00000364912	-15611	106480903	RN7SKP226	RN7SK pseudogene 226
8	128324493	128324680	188	*	Promoter (1-2kb)	8	128323131	128388636	65506	1	ENSG00000286034	ENST00000652078	1362	NA	NA	NA
8	129698084	129698222	139	*	Intron (ENST00000646849/ENSG00000285108, intron 6 of 7)	8	129586552	129683770	97219	2	ENSG00000229140	ENST00000663066	-14314	137196	CCDC26	CCDC26 long non-coding RNA
8	130236381	130236621	241	*	Promoter (<=1kb)	8	130179118	130236996	57879	2	ENSG00000153317	ENST00000519169	375	50807	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1
1	201468264	201468455	192	*	Promoter (<=1kb)	1	201465853	201468581	2729	2	ENSG00000174307	ENST00000485436	126	23612	PHLDA3	pleckstrin homology like domain family A member 3
8	132980950	132981132	183	*	Intron (ENST00000220616/ENSG00000042832, intron 34 of 47)	8	132972632	133013683	41052	1	ENSG00000042832	ENST00000522797	8318	7038	TG	thyroglobulin
8	133008706	133009202	497	*	Intron (ENST00000220616/ENSG00000042832, intron 35 of 47)	8	133002605	133003075	471	2	ENSG00000240237	ENST00000485217	-5631	100271185	RPL21P78	ribosomal protein L21 pseudogene 78
8	134017290	134017670	381	*	Distal Intergenic	8	133962992	133963259	268	2	ENSG00000271240	ENST00000605278	-54031	NA	NA	NA
8	134044397	134044721	325	*	Distal Intergenic	8	133962992	133963259	268	2	ENSG00000271240	ENST00000605278	-81138	NA	NA	NA
8	134797368	134797606	239	*	Promoter (<=1kb)	8	134792020	134798272	6253	2	ENSG00000289405	ENST00000568248	666	NA	NA	NA
8	140938249	140938463	215	*	Promoter (2-3kb)	8	140940562	140940663	102	1	ENSG00000252864	ENST00000517055	-2099	100873531	RNA5SP278	RNA, 5S ribosomal pseudogene 278
8	141010400	141010515	116	*	Distal Intergenic	8	140925689	141002216	76528	2	ENSG00000169398	ENST00000519635	-8184	5747	PTK2	protein tyrosine kinase 2
8	141871898	141872167	270	*	Distal Intergenic	8	141786242	141786313	72	2	ENSG00000221768	ENST00000408841	-85585	100302147	MIR1302-7	microRNA 1302-7
8	142728298	142728545	248	*	Promoter (<=1kb)	8	142727723	142736927	9205	1	ENSG00000130193	ENST00000520217	575	51337	THEM6	thioesterase superfamily member 6
8	144251626	144251745	120	*	Promoter (2-3kb)	8	144254422	144255637	1216	1	ENSG00000179832	ENST00000528664	-2677	727957	MROH1	maestro heat like repeat family member 1
1	201882811	201883014	204	*	3' UTR	1	201888680	201892137	3458	1	ENSG00000198892	ENST00000464117	-5666	149345	SHISA4	shisa family member 4
9	304417	304592	176	*	3' UTR	9	311980	325756	13777	1	ENSG00000107099	ENST00000474772	-7388	81704	DOCK8	dedicator of cytokinesis 8
9	426915	427128	214	*	Exon (ENST00000432829/ENSG00000107099, exon 34 of 48)	9	420116	426953	6838	1	ENSG00000107099	ENST00000493666	6799	81704	DOCK8	dedicator of cytokinesis 8
9	707516	707915	400	*	Promoter (<=1kb)	9	706889	746103	39215	1	ENSG00000107104	ENST00000382293	627	23189	KANK1	KN motif and ankyrin repeat domains 1
9	3740831	3741105	275	*	Distal Intergenic	9	3684076	3689626	5551	2	ENSG00000226669	ENST00000438147	-51205	NA	NA	NA
9	4235979	4236167	189	*	Intron (ENST00000381971/ENSG00000107249, intron 2 of 10)	9	4118745	4298496	179752	2	ENSG00000107249	ENST00000478844	62329	169792	GLIS3	GLIS family zinc finger 3
9	5843455	5843721	267	*	Intron (ENST00000690753/ENSG00000099219, intron 6 of 6)	9	5821918	5833117	11200	2	ENSG00000099219	ENST00000692524	-10338	79956	ERMP1	endoplasmic reticulum metallopeptidase 1
9	6592210	6592598	389	*	Promoter (<=1kb)	9	6591848	6593094	1247	2	ENSG00000178445	ENST00000640703	496	2731	GLDC	glycine decarboxylase
9	21253246	21253443	198	*	Distal Intergenic	9	21239002	21240005	1004	2	ENSG00000228083	ENST00000380222	-13241	3448	IFNA14	interferon alpha 14
9	21392400	21392538	139	*	Intron (ENST00000698342/ENSG00000171889, intron 2 of 2)	9	21394888	21396346	1459	2	ENSG00000261696	ENST00000569618	3808	NA	NA	NA
9	21506891	21507072	182	*	Intron (ENST00000698343/ENSG00000171889, intron 1 of 4)	9	21512115	21512185	71	2	ENSG00000199177	ENST00000362307	5113	407035	MIR31	microRNA 31
9	26260007	26260271	265	*	Distal Intergenic	9	26066675	26118408	51734	1	ENSG00000276759	ENST00000612217	193332	100506422	LINC03106	long intergenic non-protein coding RNA 3106
9	27151725	27152049	325	*	Intron (ENST00000519097/ENSG00000120156, intron 1 of 20)	9	27109453	27202885	93433	1	ENSG00000120156	ENST00000519080	42272	7010	TEK	TEK receptor tyrosine kinase
9	27162056	27162282	227	*	Intron (ENST00000519097/ENSG00000120156, intron 1 of 20)	9	27198287	27198401	115	1	ENSG00000223162	ENST00000411230	-36005	100873533	RNA5SP280	RNA, 5S ribosomal pseudogene 280
9	33193925	33194157	233	*	Distal Intergenic	9	33174170	33174295	126	1	ENSG00000252224	ENST00000516415	19755	106479544	RNU4ATAC15P	RNA, U4atac small nuclear 15, pseudogene
9	33523823	33524189	367	*	Promoter (<=1kb)	9	33524251	33573013	48763	1	ENSG00000230453	ENST00000684830	-62	441459	ANKRD18B	ankyrin repeat domain 18B
9	33763840	33763974	135	*	Intron (ENST00000468152/ENSG00000010438, intron 2 of 3)	9	33750821	33799231	48411	1	ENSG00000010438	ENST00000429677	13019	5646	PRSS3	serine protease 3
9	34222072	34222498	427	*	Promoter (1-2kb)	9	34220439	34252522	32084	1	ENSG00000165006	ENST00000359544	1633	51271	UBAP1	ubiquitin associated protein 1
9	35646349	35646604	256	*	Promoter (<=1kb)	9	35646270	35647099	830	1	ENSG00000227933	ENST00000428948	79	NA	NA	NA
9	41243318	41243500	183	*	Distal Intergenic	9	41237440	41237557	118	2	ENSG00000277049	ENST00000612104	-5761	112436692	RNA5SP530	RNA, 5S ribosomal pseudogene 530
9	41273041	41273260	220	*	Promoter (<=1kb)	9	41269916	41273997	4082	2	ENSG00000279561	ENST00000633881	737	100132249	LOC100132249	uncharacterized LOC100132249
9	42793964	42794284	321	*	Promoter (1-2kb)	9	42795392	42800672	5281	1	ENSG00000204818	ENST00000423199	-1108	NA	NA	NA
9	43260146	43260340	195	*	Distal Intergenic	9	43244631	43244987	357	2	ENSG00000286916	ENST00000654042	-15159	NA	NA	NA
9	62837382	62837851	470	*	Promoter (<=1kb)	9	62837139	62838302	1164	2	ENSG00000229422	ENST00000417533	451	NA	NA	NA
9	69346758	69346983	226	*	Intron (ENST00000455972/ENSG00000135063, intron 2 of 10)	9	69329325	69392454	63130	1	ENSG00000135063	ENST00000257515	17433	9413	ENTREP1	endosomal transmembrane epsin interactor 1
9	72034029	72034341	313	*	Distal Intergenic	9	72007881	72008136	256	2	ENSG00000236060	ENST00000423240	-25893	NA	NA	NA
9	74804083	74804332	250	*	Promoter (<=1kb)	9	74804473	74804773	301	1	ENSG00000270954	ENST00000605848	-141	NA	NA	NA
9	77761345	77762549	1205	*	Intron (ENST00000286548/ENSG00000156052, intron 5 of 6)	9	77423079	77648322	225244	2	ENSG00000156049	ENST00000341700	-113023	9630	GNA14	G protein subunit alpha 14
9	77879544	77879758	215	*	Intron (ENST00000286548/ENSG00000156052, intron 2 of 6)	9	77797528	78030604	233077	2	ENSG00000156052	ENST00000411677	150846	2776	GNAQ	G protein subunit alpha q
1	202107415	202107761	347	*	Distal Intergenic	1	202096759	202096978	220	1	ENSG00000227109	ENST00000416794	10656	106479040	CRIP1P3	cysteine rich protein 1 pseudogene 3
9	81710722	81711011	290	*	Intron (ENST00000437181/ENSG00000233926, intron 1 of 3)	9	81725243	81725349	107	2	ENSG00000207206	ENST00000384477	14338	106481507	RNU6-1035P	RNA, U6 small nuclear 1035, pseudogene
9	83001699	83001954	256	*	Intron (ENST00000376447/ENSG00000165105, intron 9 of 16)	9	82979590	83063142	83553	2	ENSG00000165105	ENST00000376447	61188	158158	RASEF	RAS and EF-hand domain containing
9	83060715	83061149	435	*	Promoter (1-2kb)	9	82979590	83063142	83553	2	ENSG00000165105	ENST00000376447	1993	158158	RASEF	RAS and EF-hand domain containing
9	83473612	83473928	317	*	Intron (ENST00000376438/ENSG00000172159, intron 1 of 14)	9	83244626	83467742	223117	2	ENSG00000172159	ENST00000621208	-5870	257019	FRMD3	FERM domain containing 3
9	83538413	83538592	180	*	Promoter (<=1kb)	9	83242990	83538546	295557	2	ENSG00000172159	ENST00000376438	0	257019	FRMD3	FERM domain containing 3
9	85267112	85267387	276	*	Distal Intergenic	9	85230176	85233966	3791	2	ENSG00000287930	ENST00000660241	-33146	NA	NA	NA
9	86659863	86660490	628	*	Exon (ENST00000443163/ENSG00000232211, exon 2 of 3)	9	86632147	86696496	64350	1	ENSG00000232211	ENST00000443163	27716	NA	NA	NA
9	86747577	86747809	233	*	Distal Intergenic	9	86751297	86758347	7051	1	ENSG00000288575	ENST00000674154	-3488	NA	NA	NA
9	87607076	87607361	286	*	Intron (ENST00000358077/ENSG00000196730, intron 3 of 25)	9	87639438	87640412	975	1	ENSG00000196730	ENST00000463069	-32077	1612	DAPK1	death associated protein kinase 1
9	88256074	88256313	240	*	Distal Intergenic	9	88187735	88190202	2468	2	ENSG00000229288	ENST00000429076	-65872	NA	NA	NA
9	89138287	89138784	498	*	Intron (ENST00000375835/ENSG00000148082, intron 1 of 11)	9	89088887	89109934	21048	2	ENSG00000224945	ENST00000429700	-28353	NA	NA	NA
9	92831006	92831513	508	*	Intron (ENST00000473204/ENSG00000288271, intron 7 of 10)	9	92836826	92837668	843	2	ENSG00000226721	ENST00000433698	6155	442429	EEF1DP2	eukaryotic translation elongation factor 1 delta pseudogene 2
9	92988511	92988801	291	*	Intron (ENST00000375482/ENSG00000127084, intron 3 of 17)	9	92975250	93036236	60987	1	ENSG00000127084	ENST00000467786	13261	89846	FGD3	FYVE, RhoGEF and PH domain containing 3
9	93280777	93281041	265	*	Intron (ENST00000297954/ENSG00000165238, intron 20 of 30)	9	93289187	93308584	19398	1	ENSG00000165238	ENST00000453718	-8146	65268	WNK2	WNK lysine deficient protein kinase 2
9	93933008	93933187	180	*	Distal Intergenic	9	93951627	93953431	1805	2	ENSG00000131668	ENST00000401724	20244	56033	BARX1	BARX homeobox 1
1	202132299	202132674	376	*	Promoter (2-3kb)	1	202134383	202135608	1226	2	ENSG00000143862	ENST00000491358	2934	127829	ARL8A	ARF like GTPase 8A
9	94649374	94649682	309	*	Distal Intergenic	9	94603141	94640249	37109	2	ENSG00000165140	ENST00000415431	-9125	2203	FBP1	fructose-bisphosphatase 1
9	94871174	94871386	213	*	Intron (ENST00000375315/ENSG00000148120, intron 5 of 16)	9	94900429	94904754	4326	1	ENSG00000236095	ENST00000416455	-29043	NA	NA	NA
9	95038228	95038516	289	*	Intron (ENST00000375315/ENSG00000148120, intron 13 of 16)	9	95048768	95082728	33961	1	ENSG00000148120	ENST00000489562	-10252	84909	AOPEP	aminopeptidase O (putative)
9	97088092	97088318	227	*	Promoter (1-2kb)	9	97048824	97089428	40605	2	ENSG00000136943	ENST00000679551	1110	1515	CTSV	cathepsin V
9	97238126	97238361	236	*	Promoter (<=1kb)	9	97238449	97291993	53545	1	ENSG00000254876	ENST00000527128	-88	100499484	SUGT1P4-STRA6LP	SUGT1P4-STRA6LP readthrough
9	97308845	97309042	198	*	Promoter (1-2kb)	9	97307659	97378751	71093	1	ENSG00000197816	ENST00000529487	1186	100499483	CCDC180	coiled-coil domain containing 180
9	97543660	97543859	200	*	Intron (ENST00000395211/ENSG00000136842, intron 2 of 9)	9	97555435	97601254	45820	1	ENSG00000136842	ENST00000375175	-11576	7111	TMOD1	tropomodulin 1
9	97689625	97689833	209	*	Exon (ENST00000462523/ENSG00000136936, exon 3 of 7)	9	97674909	97697293	22385	2	ENSG00000136936	ENST00000462523	7460	7507	XPA	XPA, DNA damage recognition and repair factor
9	98502978	98503167	190	*	Intron (ENST00000259455/ENSG00000136928, intron 3 of 18)	9	98454164	98516299	62136	2	ENSG00000136928	ENST00000634919	13132	9568	GABBR2	gamma-aminobutyric acid type B receptor subunit 2
9	98706981	98707326	346	*	Promoter (<=1kb)	9	98541887	98707461	165575	2	ENSG00000136928	ENST00000637717	135	9568	GABBR2	gamma-aminobutyric acid type B receptor subunit 2
1	20578147	20578336	190	*	Distal Intergenic	1	20589086	20618903	29818	1	ENSG00000158825	ENST00000461985	-10750	978	CDA	cytidine deaminase
9	100515968	100516249	282	*	Intron (ENST00000502978/ENSG00000251349, intron 4 of 9)	9	100473149	100577636	104488	1	ENSG00000241697	ENST00000374879	42819	8577	TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1
9	104641444	104641649	206	*	Distal Intergenic	9	104629754	104631017	1264	1	ENSG00000273423	ENST00000609811	11690	79538	OR13I1P	olfactory receptor family 13 subfamily I member 1 pseudogene
9	105609040	105609230	191	*	3' UTR	9	105617959	105636918	18960	1	ENSG00000106692	ENST00000457847	-8729	2218	FKTN	fukutin
9	106376923	106377131	209	*	Intron (ENST00000637185/ENSG00000234323, intron 1 of 7)	9	106450717	106604803	154087	1	ENSG00000234323	ENST00000659247	-73586	100996590	LINC01505	long intergenic non-protein coding RNA 1505
9	106642881	106643121	241	*	Intron (ENST00000637185/ENSG00000234323, intron 4 of 7)	9	106664754	106702662	37909	1	ENSG00000234323	ENST00000411451	-21633	100996590	LINC01505	long intergenic non-protein coding RNA 1505
9	108634925	108635143	219	*	Distal Intergenic	9	108626833	108627150	318	1	ENSG00000169253	ENST00000306634	8092	NA	NA	NA
9	109477779	109477966	188	*	Intron (ENST00000262539/ENSG00000070159, intron 1 of 25)	9	109375700	109498307	122608	2	ENSG00000070159	ENST00000374541	20341	5774	PTPN3	protein tyrosine phosphatase non-receptor type 3
9	109986727	109987096	370	*	Intron (ENST00000374530/ENSG00000157654, intron 6 of 10)	9	110024881	110025358	478	2	ENSG00000228053	ENST00000418441	38262	100131672	RPL21P87	ribosomal protein L21 pseudogene 87
9	110131602	110131820	219	*	Intron (ENST00000374530/ENSG00000157654, intron 7 of 10)	9	110127646	110136334	8689	1	ENSG00000157654	ENST00000471798	3956	445815	PALM2AKAP2	PALM2 and AKAP2 fusion
9	110181056	110181226	171	*	Distal Intergenic	9	110190048	110207480	17433	2	ENSG00000188959	ENST00000473442	26254	401546	C9orf152	chromosome 9 open reading frame 152
9	110606253	110606448	196	*	Distal Intergenic	9	110599475	110605219	5745	1	ENSG00000232896	ENST00000451108	6778	NA	NA	NA
9	111610955	111611178	224	*	Promoter (1-2kb)	9	111609014	111609598	585	2	ENSG00000204173	ENST00000580181	-1357	NA	NA	NA
9	111641693	111641948	256	*	Intron (ENST00000313525/ENSG00000059769, intron 1 of 3)	9	111631386	111670229	38844	1	ENSG00000244115	ENST00000374294	10307	552891	DNAJC25-GNG10	DNAJC25-GNG10 readthrough
9	112074568	112074876	309	*	Intron (ENST00000374270/ENSG00000106868, intron 12 of 16)	9	112041083	112058471	17389	2	ENSG00000106868	ENST00000475283	-16097	64420	SUSD1	sushi domain containing 1
1	202410865	202411259	395	*	Promoter (<=1kb)	1	202410108	202410207	100	2	ENSG00000272262	ENST00000606519	-658	106480550	RNU6-89P	RNA, U6 small nuclear 89, pseudogene
9	112141022	112141143	122	*	Promoter (1-2kb)	9	112098582	112142466	43885	2	ENSG00000106868	ENST00000415074	1323	64420	SUSD1	sushi domain containing 1
9	112514518	112515056	539	*	Intron (ENST00000337530/ENSG00000165185, intron 1 of 3)	9	112484442	112487204	2763	2	ENSG00000230185	ENST00000457681	-27314	NA	NA	NA
9	115395913	115396414	502	*	Intron (ENST00000374016/ENSG00000173077, intron 5 of 7)	9	115400346	115401315	970	1	ENSG00000173077	ENST00000614246	-3932	50514	DELEC1	deleted in esophageal cancer 1
9	116127847	116128048	202	*	Distal Intergenic	9	116153791	116402321	248531	1	ENSG00000182752	ENST00000328252	-25743	5069	PAPPA	pappalysin 1
9	117783402	117783617	216	*	Promoter (<=1kb)	9	117783415	117871229	87815	1	ENSG00000284977	ENST00000697640	0	105376244	LOC105376244	uncharacterized LOC105376244
9	120315313	120315533	221	*	Distal Intergenic	9	120244979	120245050	72	2	ENSG00000207814	ENST00000385079	-70263	406939	MIR147A	microRNA 147a
9	120495683	120495974	292	*	Intron (ENST00000349780/ENSG00000136861, intron 12 of 37)	9	120388881	120475733	86853	2	ENSG00000136861	ENST00000479584	-19950	55755	CDK5RAP2	CDK5 regulatory subunit associated protein 2
9	120684330	120684685	356	*	Intron (ENST00000373930/ENSG00000106780, intron 1 of 5)	9	120600811	120714470	113660	2	ENSG00000106780	ENST00000373930	29785	1955	MEGF9	multiple EGF like domains 9
9	122338992	122339320	329	*	Distal Intergenic	9	122370530	122392388	21859	1	ENSG00000095303	ENST00000643810	-31210	5742	PTGS1	prostaglandin-endoperoxide synthase 1
9	124103200	124103384	185	*	Distal Intergenic	9	124031624	124032524	901	2	ENSG00000234921	ENST00000429482	-70676	NA	NA	NA
9	124217357	124217553	197	*	Distal Intergenic	9	124257606	124352438	94833	1	ENSG00000119408	ENST00000540326	-40053	10783	NEK6	NIMA related kinase 6
1	202740253	202740510	258	*	Promoter (2-3kb)	1	202727583	202743304	15722	2	ENSG00000117139	ENST00000650506	2794	10765	KDM5B	lysine demethylase 5B
9	124300067	124300394	328	*	Promoter (<=1kb)	9	124299985	124326438	26454	1	ENSG00000119408	ENST00000447379	82	10783	NEK6	NIMA related kinase 6
9	124695666	124695853	188	*	Promoter (1-2kb)	9	124693710	124693798	89	1	ENSG00000207737	ENST00000385004	1956	406956	MIR181B2	microRNA 181b-2
